#Gene-ID,Chr,Strand,Start,End,Count,Length,RPKM,#-exons,#-expr-exons(>10 reads),Transcripts
SYNPCC7002_A0752,Synechococcus_chromo_NC_010475,+,780959,781459,436,500,71.85,1,1,SYNPCC7002_A0752
SYNPCC7002_A0753,Synechococcus_chromo_NC_010475,+,781519,782781,1322,1262,86.32,1,1,SYNPCC7002_A0753
SYNPCC7002_A0754,Synechococcus_chromo_NC_010475,+,782833,783087,2441,254,791.87,1,1,SYNPCC7002_A0754
SYNPCC7002_A0755,Synechococcus_chromo_NC_010475,+,783325,786264,4923,2939,138.02,1,1,SYNPCC7002_A0755
SYNPCC7002_A0756,Synechococcus_chromo_NC_010475,+,786863,787549,261,686,31.35,1,1,SYNPCC7002_A0756
SYNPCC7002_A0757,Synechococcus_chromo_NC_010475,+,787557,788369,176,812,17.86,1,1,SYNPCC7002_A0757
SYNPCC7002_A0758,Synechococcus_chromo_NC_010475,-,788380,789510,821,1130,59.87,1,1,SYNPCC7002_A0758
SYNPCC7002_A0759,Synechococcus_chromo_NC_010475,-,789611,791080,73,1469,4.09,1,1,SYNPCC7002_A0759
SYNPCC7002_A0760,Synechococcus_chromo_NC_010475,+,791563,792483,2007,920,179.75,1,1,SYNPCC7002_A0760
SYNPCC7002_A0761,Synechococcus_chromo_NC_010475,+,792513,793049,422,536,64.87,1,1,SYNPCC7002_A0761
SYNPCC7002_A0762,Synechococcus_chromo_NC_010475,+,793307,793522,33,215,12.65,1,1,SYNPCC7002_A0762
SYNPCC7002_A0763,Synechococcus_chromo_NC_010475,-,793551,794633,223,1082,16.98,1,1,SYNPCC7002_A0763
SYNPCC7002_A0764,Synechococcus_chromo_NC_010475,-,794651,796351,313,1700,15.17,1,1,SYNPCC7002_A0764
SYNPCC7002_A0765,Synechococcus_chromo_NC_010475,+,796425,797087,102,662,12.7,1,1,SYNPCC7002_A0765
SYNPCC7002_A0766,Synechococcus_chromo_NC_010475,-,797098,798039,615,941,53.85,1,1,SYNPCC7002_A0766
SYNPCC7002_A0767,Synechococcus_chromo_NC_010475,-,798073,798645,857,572,123.45,1,1,SYNPCC7002_A0767
SYNPCC7002_A0768,Synechococcus_chromo_NC_010475,-,798675,799064,1016,389,215.21,1,1,SYNPCC7002_A0768
SYNPCC7002_A0769,Synechococcus_chromo_NC_010475,-,799194,799937,702,743,77.85,1,1,SYNPCC7002_A0769
SYNPCC7002_A0770,Synechococcus_chromo_NC_010475,-,799941,800408,236,467,41.64,1,1,SYNPCC7002_A0770
SYNPCC7002_A0771,Synechococcus_chromo_NC_010475,-,800544,801755,186,1211,12.66,1,1,SYNPCC7002_A0771
SYNPCC7002_A0772,Synechococcus_chromo_NC_010475,-,801808,802389,202,581,28.65,1,1,SYNPCC7002_A0772
SYNPCC7002_A0773,Synechococcus_chromo_NC_010475,+,802598,803893,1427,1295,90.8,1,1,SYNPCC7002_A0773
SYNPCC7002_A0774,Synechococcus_chromo_NC_010475,-,803911,804696,128,785,13.44,1,1,SYNPCC7002_A0774
SYNPCC7002_A0775,Synechococcus_chromo_NC_010475,-,804730,805200,64,470,11.22,1,1,SYNPCC7002_A0775
SYNPCC7002_A0776,Synechococcus_chromo_NC_010475,-,805280,805693,20,413,3.99,1,1,SYNPCC7002_A0776
SYNPCC7002_A0777,Synechococcus_chromo_NC_010475,+,806131,806421,101,290,28.7,1,1,SYNPCC7002_A0777
SYNPCC7002_A0778,Synechococcus_chromo_NC_010475,+,806575,807699,1289,1124,94.49,1,1,SYNPCC7002_A0778
SYNPCC7002_A0779,Synechococcus_chromo_NC_010475,+,807703,808086,404,383,86.92,1,1,SYNPCC7002_A0779
SYNPCC7002_A0780,Synechococcus_chromo_NC_010475,-,808083,808370,294,287,84.41,1,1,SYNPCC7002_A0780
SYNPCC7002_A0781,Synechococcus_chromo_NC_010475,+,808542,808859,195,317,50.69,1,1,SYNPCC7002_A0781
SYNPCC7002_A0782,Synechococcus_chromo_NC_010475,-,808944,810554,475,1610,24.31,1,1,SYNPCC7002_A0782
SYNPCC7002_A0783,Synechococcus_chromo_NC_010475,+,810801,811310,280,509,45.33,1,1,SYNPCC7002_A0783
SYNPCC7002_A0784,Synechococcus_chromo_NC_010475,-,811368,811441,365,73,411.99,1,1,SYNPCC7002_A0784
SYNPCC7002_A0785,Synechococcus_chromo_NC_010475,+,811535,812440,716,905,65.19,1,1,SYNPCC7002_A0785
SYNPCC7002_A0786,Synechococcus_chromo_NC_010475,+,812469,813032,628,563,91.91,1,1,SYNPCC7002_A0786
SYNPCC7002_A0787,Synechococcus_chromo_NC_010475,+,813046,814182,680,1136,49.32,1,1,SYNPCC7002_A0787
SYNPCC7002_A0788,Synechococcus_chromo_NC_010475,+,814563,816644,2643,2081,104.65,1,1,SYNPCC7002_A0788
SYNPCC7002_A0789,Synechococcus_chromo_NC_010475,+,816746,817582,68,836,6.7,1,1,SYNPCC7002_A0789
SYNPCC7002_A0790,Synechococcus_chromo_NC_010475,+,817826,818776,5018,950,435.24,1,1,SYNPCC7002_A0790
SYNPCC7002_A0791,Synechococcus_chromo_NC_010475,-,818815,819792,35,977,2.95,1,1,SYNPCC7002_A0791
SYNPCC7002_A0792,Synechococcus_chromo_NC_010475,-,819953,820807,809,854,78.06,1,1,SYNPCC7002_A0792
SYNPCC7002_A0793,Synechococcus_chromo_NC_010475,-,821085,821648,5807,563,849.89,1,1,SYNPCC7002_A0793
SYNPCC7002_A0794,Synechococcus_chromo_NC_010475,-,821751,823577,402,1826,18.14,1,1,SYNPCC7002_A0794
SYNPCC7002_A0795,Synechococcus_chromo_NC_010475,+,823903,824961,26,1058,2.02,1,1,SYNPCC7002_A0795
SYNPCC7002_A0796,Synechococcus_chromo_NC_010475,+,825010,825303,21,293,5.91,1,1,SYNPCC7002_A0796
SYNPCC7002_A0797,Synechococcus_chromo_NC_010475,+,825354,826211,14,857,1.35,1,1,SYNPCC7002_A0797
SYNPCC7002_A0798,Synechococcus_chromo_NC_010475,+,826201,827025,55,824,5.5,1,1,SYNPCC7002_A0798
SYNPCC7002_A0799,Synechococcus_chromo_NC_010475,+,827103,828149,168,1046,13.23,1,1,SYNPCC7002_A0799
SYNPCC7002_A0800,Synechococcus_chromo_NC_010475,+,828286,829080,1786,794,185.34,1,1,SYNPCC7002_A0800
SYNPCC7002_A0801,Synechococcus_chromo_NC_010475,+,829314,829526,1285,212,499.44,1,1,SYNPCC7002_A0801
SYNPCC7002_A0802,Synechococcus_chromo_NC_010475,+,829567,829950,5337,383,1148.2,1,1,SYNPCC7002_A0802
SYNPCC7002_A0803,Synechococcus_chromo_NC_010475,+,829954,830379,532,425,103.14,1,1,SYNPCC7002_A0803
SYNPCC7002_A0804,Synechococcus_chromo_NC_010475,-,830401,830895,23,494,3.84,1,1,SYNPCC7002_A0804
SYNPCC7002_A0805,Synechococcus_chromo_NC_010475,+,830992,831660,147,668,18.13,1,1,SYNPCC7002_A0805
SYNPCC7002_A0806,Synechococcus_chromo_NC_010475,+,831961,833637,416,1676,20.45,1,1,SYNPCC7002_A0806
SYNPCC7002_A0807,Synechococcus_chromo_NC_010475,+,833854,835998,1469,2144,56.46,1,1,SYNPCC7002_A0807
SYNPCC7002_A0808,Synechococcus_chromo_NC_010475,-,836078,836281,38754,203,15730.33,1,1,SYNPCC7002_A0808
SYNPCC7002_A0809,Synechococcus_chromo_NC_010475,+,836362,836493,159,131,100.01,1,1,SYNPCC7002_A0809
SYNPCC7002_A0810,Synechococcus_chromo_NC_010475,-,836710,837453,363,743,40.26,1,1,SYNPCC7002_A0810
SYNPCC7002_A0811,Synechococcus_chromo_NC_010475,-,837715,838461,37935,746,4190.04,1,1,SYNPCC7002_A0811
SYNPCC7002_A0812,Synechococcus_chromo_NC_010475,+,838862,839863,792,1001,65.19,1,1,SYNPCC7002_A0812
SYNPCC7002_A0813,Synechococcus_chromo_NC_010475,+,839931,840539,559,608,75.76,1,1,SYNPCC7002_A0813
SYNPCC7002_A0814,Synechococcus_chromo_NC_010475,+,840639,841088,543,449,99.65,1,1,SYNPCC7002_A0814
SYNPCC7002_A0815,Synechococcus_chromo_NC_010475,-,841173,841745,326,572,46.96,1,1,SYNPCC7002_A0815
SYNPCC7002_A0816,Synechococcus_chromo_NC_010475,-,841805,843244,475,1439,27.2,1,1,SYNPCC7002_A0816
SYNPCC7002_A0817,Synechococcus_chromo_NC_010475,+,843356,843994,83,638,10.72,1,1,SYNPCC7002_A0817
SYNPCC7002_A0818,Synechococcus_chromo_NC_010475,+,844063,845241,916,1178,64.07,1,1,SYNPCC7002_A0818
SYNPCC7002_A0819,Synechococcus_chromo_NC_010475,-,845258,845671,469,413,93.57,1,1,SYNPCC7002_A0819
SYNPCC7002_A0820,Synechococcus_chromo_NC_010475,-,845664,845927,609,263,190.8,1,1,SYNPCC7002_A0820
SYNPCC7002_A0821,Synechococcus_chromo_NC_010475,-,845944,847722,1667,1778,77.25,1,1,SYNPCC7002_A0821
SYNPCC7002_A0822,Synechococcus_chromo_NC_010475,-,847765,848196,397,431,75.9,1,1,SYNPCC7002_A0822
SYNPCC7002_A0823,Synechococcus_chromo_NC_010475,+,848300,849352,1973,1052,154.54,1,1,SYNPCC7002_A0823
SYNPCC7002_A0824,Synechococcus_chromo_NC_010475,+,849520,850446,110,926,9.79,1,1,SYNPCC7002_A0824
SYNPCC7002_A0825,Synechococcus_chromo_NC_010475,+,850469,851419,120,950,10.41,1,1,SYNPCC7002_A0825
SYNPCC7002_A0826,Synechococcus_chromo_NC_010475,-,851586,854111,3748,2525,122.31,1,1,SYNPCC7002_A0826
SYNPCC7002_A0827,Synechococcus_chromo_NC_010475,-,854319,856511,100,2192,3.76,1,1,SYNPCC7002_A0827
SYNPCC7002_A0828,Synechococcus_chromo_NC_010475,-,856276,856737,52,461,9.29,1,1,SYNPCC7002_A0828
SYNPCC7002_A0829,Synechococcus_chromo_NC_010475,-,856966,858180,3587,1214,243.46,1,1,SYNPCC7002_A0829
SYNPCC7002_A0830,Synechococcus_chromo_NC_010475,-,858218,858433,1060,215,406.24,1,1,SYNPCC7002_A0830
SYNPCC7002_A0831,Synechococcus_chromo_NC_010475,-,858725,860110,7486,1385,445.37,1,1,SYNPCC7002_A0831
SYNPCC7002_A0832,Synechococcus_chromo_NC_010475,+,860573,861055,336,482,57.44,1,1,SYNPCC7002_A0832
SYNPCC7002_A0834,Synechococcus_chromo_NC_010475,-,861015,861776,133,761,14.4,1,1,SYNPCC7002_A0834
SYNPCC7002_A0833,Synechococcus_chromo_NC_010475,+,861354,861461,179,107,137.84,1,1,SYNPCC7002_A0833
SYNPCC7002_A0835,Synechococcus_chromo_NC_010475,+,861854,862756,5847,902,534.13,1,1,SYNPCC7002_A0835
SYNPCC7002_A0836,Synechococcus_chromo_NC_010475,-,862773,863030,370,257,118.63,1,1,SYNPCC7002_A0836
SYNPCC7002_A0837,Synechococcus_chromo_NC_010475,-,863027,863341,1447,314,379.71,1,1,SYNPCC7002_A0837
SYNPCC7002_A0838,Synechococcus_chromo_NC_010475,-,863401,865659,871,2258,31.78,1,1,SYNPCC7002_A0838
SYNPCC7002_A0839,Synechococcus_chromo_NC_010475,-,865888,866580,11294,692,1344.8,1,1,SYNPCC7002_A0839
SYNPCC7002_A0840,Synechococcus_chromo_NC_010475,-,866577,866984,5971,407,1208.84,1,1,SYNPCC7002_A0840
SYNPCC7002_A0841,Synechococcus_chromo_NC_010475,-,867201,867683,28003,482,4787.13,1,1,SYNPCC7002_A0841
SYNPCC7002_A0842,Synechococcus_chromo_NC_010475,-,867740,868408,33653,668,4151.11,1,1,SYNPCC7002_A0842
SYNPCC7002_A0843,Synechococcus_chromo_NC_010475,+,868639,869883,484,1244,32.06,1,1,SYNPCC7002_A0843
SYNPCC7002_A0844,Synechococcus_chromo_NC_010475,-,869880,871322,387,1442,22.11,1,1,SYNPCC7002_A0844
SYNPCC7002_A0845,Synechococcus_chromo_NC_010475,-,871453,871641,121,188,53.03,1,1,SYNPCC7002_A0845
SYNPCC7002_A0846,Synechococcus_chromo_NC_010475,+,871721,871957,4255,236,1485.61,1,1,SYNPCC7002_A0846
SYNPCC7002_A0847,Synechococcus_chromo_NC_010475,-,872160,873362,2960,1202,202.91,1,1,SYNPCC7002_A0847
SYNPCC7002_A0848,Synechococcus_chromo_NC_010475,-,873736,875286,1019,1550,54.17,1,1,SYNPCC7002_A0848
SYNPCC7002_A0849,Synechococcus_chromo_NC_010475,-,875468,876709,292,1241,19.39,1,1,SYNPCC7002_A0849
SYNPCC7002_A0850,Synechococcus_chromo_NC_010475,-,876764,877960,311,1196,21.43,1,1,SYNPCC7002_A0850
SYNPCC7002_A0851,Synechococcus_chromo_NC_010475,-,878168,878923,944,755,103.02,1,1,SYNPCC7002_A0851
SYNPCC7002_A0852,Synechococcus_chromo_NC_010475,-,879038,879526,5811,488,981.18,1,1,SYNPCC7002_A0852
SYNPCC7002_A0853,Synechococcus_chromo_NC_010475,-,879750,880958,4345,1208,296.37,1,1,SYNPCC7002_A0853
SYNPCC7002_A0854,Synechococcus_chromo_NC_010475,+,881639,883633,7104,1994,293.56,1,1,SYNPCC7002_A0854
SYNPCC7002_A0855,Synechococcus_chromo_NC_010475,+,883752,883976,66,224,24.28,1,1,SYNPCC7002_A0855
SYNPCC7002_A0856,Synechococcus_chromo_NC_010475,-,883979,884314,297,335,73.05,1,1,SYNPCC7002_A0856
SYNPCC7002_A0857,Synechococcus_chromo_NC_010475,-,884446,886068,89,1622,4.52,1,1,SYNPCC7002_A0857
SYNPCC7002_A0858,Synechococcus_chromo_NC_010475,-,886182,886352,813,170,394.06,1,1,SYNPCC7002_A0858
SYNPCC7002_A0859,Synechococcus_chromo_NC_010475,+,886867,887667,140,800,14.42,1,1,SYNPCC7002_A0859
SYNPCC7002_A0860,Synechococcus_chromo_NC_010475,+,887965,889602,196,1637,9.87,1,1,SYNPCC7002_A0860
SYNPCC7002_A0861,Synechococcus_chromo_NC_010475,+,889623,890459,77,836,7.59,1,1,SYNPCC7002_A0861
SYNPCC7002_A0862,Synechococcus_chromo_NC_010475,+,890459,891352,115,893,10.61,1,1,SYNPCC7002_A0862
SYNPCC7002_A0863,Synechococcus_chromo_NC_010475,+,891410,891853,145,443,26.97,1,1,SYNPCC7002_A0863
SYNPCC7002_A0864,Synechococcus_chromo_NC_010475,+,891958,892434,41,476,7.1,1,1,SYNPCC7002_A0864
SYNPCC7002_A0865,Synechococcus_chromo_NC_010475,+,892692,893804,301,1112,22.3,1,1,SYNPCC7002_A0865
SYNPCC7002_A0866,Synechococcus_chromo_NC_010475,-,893870,894781,322,911,29.12,1,1,SYNPCC7002_A0866
SYNPCC7002_A0867,Synechococcus_chromo_NC_010475,+,895053,897347,2744,2294,98.56,1,1,SYNPCC7002_A0867
SYNPCC7002_A0868,Synechococcus_chromo_NC_010475,+,897454,898563,620,1109,46.07,1,1,SYNPCC7002_A0868
SYNPCC7002_A0869,Synechococcus_chromo_NC_010475,+,898623,899468,157,845,15.31,1,1,SYNPCC7002_A0869
SYNPCC7002_A0870,Synechococcus_chromo_NC_010475,+,899537,900946,1250,1409,73.1,1,1,SYNPCC7002_A0870
SYNPCC7002_A0871,Synechococcus_chromo_NC_010475,-,900956,902020,2923,1064,226.36,1,1,SYNPCC7002_A0871
SYNPCC7002_A0872,Synechococcus_chromo_NC_010475,+,902272,902655,3003,383,646.06,1,1,SYNPCC7002_A0872
SYNPCC7002_A0873,Synechococcus_chromo_NC_010475,+,903161,904024,2827,863,269.92,1,1,SYNPCC7002_A0873
SYNPCC7002_A0874,Synechococcus_chromo_NC_010475,+,904115,905440,1044,1325,64.92,1,1,SYNPCC7002_A0874
SYNPCC7002_A0875,Synechococcus_chromo_NC_010475,+,905483,905986,101,503,16.55,1,1,SYNPCC7002_A0875
SYNPCC7002_A0876,Synechococcus_chromo_NC_010475,+,906118,907353,175,1235,11.68,1,1,SYNPCC7002_A0876
SYNPCC7002_A0877,Synechococcus_chromo_NC_010475,-,907258,907794,55,536,8.46,1,1,SYNPCC7002_A0877
SYNPCC7002_A0878,Synechococcus_chromo_NC_010475,+,907838,908419,41,581,5.81,1,1,SYNPCC7002_A0878
SYNPCC7002_A0879,Synechococcus_chromo_NC_010475,-,908425,909141,205,716,23.59,1,1,SYNPCC7002_A0879
SYNPCC7002_A0880,Synechococcus_chromo_NC_010475,-,909145,909975,491,830,48.74,1,1,SYNPCC7002_A0880
SYNPCC7002_A0881,Synechococcus_chromo_NC_010475,-,909990,910817,266,827,26.5,1,1,SYNPCC7002_A0881
SYNPCC7002_A0882,Synechococcus_chromo_NC_010475,+,910910,912241,6794,1331,420.6,1,1,SYNPCC7002_A0882
SYNPCC7002_A0883,Synechococcus_chromo_NC_010475,+,912297,912590,2023,293,568.91,1,1,SYNPCC7002_A0883
SYNPCC7002_A0884,Synechococcus_chromo_NC_010475,+,912665,913687,381,1022,30.72,1,1,SYNPCC7002_A0884
SYNPCC7002_A0885,Synechococcus_chromo_NC_010475,-,913704,915689,2328,1985,96.64,1,1,SYNPCC7002_A0885
SYNPCC7002_A0886,Synechococcus_chromo_NC_010475,-,915800,916675,1135,875,106.88,1,1,SYNPCC7002_A0886
SYNPCC7002_A0887,Synechococcus_chromo_NC_010475,-,916690,917523,2696,833,266.68,1,1,SYNPCC7002_A0887
SYNPCC7002_A0888,Synechococcus_chromo_NC_010475,-,917516,919675,4276,2159,163.19,1,1,SYNPCC7002_A0888
SYNPCC7002_A0889,Synechococcus_chromo_NC_010475,-,919947,920813,508,866,48.34,1,1,SYNPCC7002_A0889
SYNPCC7002_A0890,Synechococcus_chromo_NC_010475,-,920895,921830,271,935,23.88,1,1,SYNPCC7002_A0890
SYNPCC7002_A0891,Synechococcus_chromo_NC_010475,-,921877,923043,924,1166,65.3,1,1,SYNPCC7002_A0891
SYNPCC7002_A0892,Synechococcus_chromo_NC_010475,-,923329,923955,27,626,3.55,1,1,SYNPCC7002_A0892
SYNPCC7002_A0893,Synechococcus_chromo_NC_010475,-,924089,925924,39,1835,1.75,1,1,SYNPCC7002_A0893
SYNPCC7002_A0894,Synechococcus_chromo_NC_010475,+,926444,928012,679,1568,35.68,1,1,SYNPCC7002_A0894
SYNPCC7002_A0895,Synechococcus_chromo_NC_010475,+,928143,928874,244,731,27.5,1,1,SYNPCC7002_A0895
SYNPCC7002_A0896,Synechococcus_chromo_NC_010475,+,928937,929227,165,290,46.88,1,1,SYNPCC7002_A0896
SYNPCC7002_A0897,Synechococcus_chromo_NC_010475,-,929212,930033,335,821,33.62,1,1,SYNPCC7002_A0897
SYNPCC7002_A0898,Synechococcus_chromo_NC_010475,-,930090,930680,378,590,52.79,1,1,SYNPCC7002_A0898
SYNPCC7002_A0899,Synechococcus_chromo_NC_010475,-,930703,931650,997,947,86.75,1,1,SYNPCC7002_A0899
SYNPCC7002_A0900,Synechococcus_chromo_NC_010475,-,931723,934005,1228,2282,44.34,1,1,SYNPCC7002_A0900
SYNPCC7002_A0901,Synechococcus_chromo_NC_010475,+,934317,934976,437,659,54.64,1,1,SYNPCC7002_A0901
SYNPCC7002_A0902,Synechococcus_chromo_NC_010475,-,935063,936940,1681,1877,73.79,1,1,SYNPCC7002_A0902
SYNPCC7002_A0903,Synechococcus_chromo_NC_010475,-,937116,937766,157,650,19.9,1,1,SYNPCC7002_A0903
SYNPCC7002_A0904,Synechococcus_chromo_NC_010475,+,937909,938346,767,437,144.62,1,1,SYNPCC7002_A0904
SYNPCC7002_A0905,Synechococcus_chromo_NC_010475,+,938380,939150,552,770,59.07,1,1,SYNPCC7002_A0905
SYNPCC7002_A0906,Synechococcus_chromo_NC_010475,-,939147,940277,504,1130,36.75,1,1,SYNPCC7002_A0906
SYNPCC7002_A0907,Synechococcus_chromo_NC_010475,+,940327,941604,1338,1277,86.33,1,1,SYNPCC7002_A0907
SYNPCC7002_A0908,Synechococcus_chromo_NC_010475,-,941625,942320,341,695,40.43,1,1,SYNPCC7002_A0908
SYNPCC7002_A0909,Synechococcus_chromo_NC_010475,-,942391,942876,53,485,9,1,1,SYNPCC7002_A0909
SYNPCC7002_A0910,Synechococcus_chromo_NC_010475,+,942959,943672,600,713,69.34,1,1,SYNPCC7002_A0910
SYNPCC7002_A0911,Synechococcus_chromo_NC_010475,+,943911,944966,1146,1055,89.51,1,1,SYNPCC7002_A0911
SYNPCC7002_A0912,Synechococcus_chromo_NC_010475,+,945099,945542,216,443,40.18,1,1,SYNPCC7002_A0912
SYNPCC7002_A0913,Synechococcus_chromo_NC_010475,+,945610,945975,11353,365,2562.92,1,1,SYNPCC7002_A0913
SYNPCC7002_A0914,Synechococcus_chromo_NC_010475,-,946085,947146,969,1061,75.25,1,1,SYNPCC7002_A0914
SYNPCC7002_A0915,Synechococcus_chromo_NC_010475,-,947161,948048,296,887,27.5,1,1,SYNPCC7002_A0915
SYNPCC7002_A0916,Synechococcus_chromo_NC_010475,-,948397,949203,461,806,47.13,1,1,SYNPCC7002_A0916
SYNPCC7002_A0917,Synechococcus_chromo_NC_010475,-,949252,950079,51,827,5.08,1,1,SYNPCC7002_A0917
SYNPCC7002_A0918,Synechococcus_chromo_NC_010475,+,950149,951024,36,875,3.39,1,1,SYNPCC7002_A0918
SYNPCC7002_A0919,Synechococcus_chromo_NC_010475,-,951021,951881,204,860,19.55,1,1,SYNPCC7002_A0919
SYNPCC7002_A0920,Synechococcus_chromo_NC_010475,-,951934,952272,103,338,25.11,1,1,SYNPCC7002_A0920
SYNPCC7002_A0921,Synechococcus_chromo_NC_010475,-,952287,953450,236,1163,16.72,1,1,SYNPCC7002_A0921
SYNPCC7002_A0922,Synechococcus_chromo_NC_010475,-,953618,955084,3016,1466,169.52,1,1,SYNPCC7002_A0922
SYNPCC7002_A0923,Synechococcus_chromo_NC_010475,-,955335,955646,3429,311,908.5,1,1,SYNPCC7002_A0923
SYNPCC7002_A0924,Synechococcus_chromo_NC_010475,-,955663,956280,2307,617,308.09,1,1,SYNPCC7002_A0924
SYNPCC7002_A0925,Synechococcus_chromo_NC_010475,-,956342,956953,2144,611,289.14,1,1,SYNPCC7002_A0925
SYNPCC7002_A0926,Synechococcus_chromo_NC_010475,-,957005,958123,4924,1118,362.91,1,1,SYNPCC7002_A0926
SYNPCC7002_A0927,Synechococcus_chromo_NC_010475,-,958334,959137,751,803,77.06,1,1,SYNPCC7002_A0927
SYNPCC7002_A0928,Synechococcus_chromo_NC_010475,-,959175,959933,799,758,86.86,1,1,SYNPCC7002_A0928
SYNPCC7002_A0929,Synechococcus_chromo_NC_010475,+,960029,960856,608,827,60.58,1,1,SYNPCC7002_A0929
SYNPCC7002_A0930,Synechococcus_chromo_NC_010475,+,961114,961878,434,764,46.81,1,1,SYNPCC7002_A0930
SYNPCC7002_A0931,Synechococcus_chromo_NC_010475,+,961936,962577,631,641,81.11,1,1,SYNPCC7002_A0931
SYNPCC7002_A0932,Synechococcus_chromo_NC_010475,-,962596,963216,1437,620,190.98,1,1,SYNPCC7002_A0932
SYNPCC7002_A0933,Synechococcus_chromo_NC_010475,+,964243,964821,817,578,116.47,1,1,SYNPCC7002_A0933
SYNPCC7002_A0934,Synechococcus_chromo_NC_010475,+,964875,965330,256,455,46.36,1,1,SYNPCC7002_A0934
SYNPCC7002_A0935,Synechococcus_chromo_NC_010475,+,965342,965959,288,617,38.46,1,1,SYNPCC7002_A0935
SYNPCC7002_A0936,Synechococcus_chromo_NC_010475,-,966311,966703,12525,392,2632.75,1,1,SYNPCC7002_A0936
SYNPCC7002_A0937,Synechococcus_chromo_NC_010475,+,967453,968172,5059,719,579.77,1,1,SYNPCC7002_A0937
SYNPCC7002_A0938,Synechococcus_chromo_NC_010475,+,968304,969311,841,1007,68.82,1,1,SYNPCC7002_A0938
SYNPCC7002_A0939,Synechococcus_chromo_NC_010475,+,969345,971099,1424,1754,66.9,1,1,SYNPCC7002_A0939
SYNPCC7002_A0940,Synechococcus_chromo_NC_010475,+,971122,972183,460,1061,35.72,1,1,SYNPCC7002_A0940
SYNPCC7002_A0941,Synechococcus_chromo_NC_010475,-,972180,973205,159,1025,12.78,1,1,SYNPCC7002_A0941
SYNPCC7002_A0942,Synechococcus_chromo_NC_010475,+,973225,973800,6145,575,880.59,1,1,SYNPCC7002_A0942
SYNPCC7002_A0943,Synechococcus_chromo_NC_010475,+,973933,974400,1897,467,334.71,1,1,SYNPCC7002_A0943
SYNPCC7002_A0944,Synechococcus_chromo_NC_010475,+,974542,976146,1662,1604,85.38,1,1,SYNPCC7002_A0944
SYNPCC7002_A0945,Synechococcus_chromo_NC_010475,+,976266,976706,226,440,42.32,1,1,SYNPCC7002_A0945
SYNPCC7002_A0946,Synechococcus_chromo_NC_010475,-,976703,977137,514,434,97.59,1,1,SYNPCC7002_A0946
SYNPCC7002_A0947,Synechococcus_chromo_NC_010475,-,977147,978334,2157,1187,149.73,1,1,SYNPCC7002_A0947
SYNPCC7002_A0948,Synechococcus_chromo_NC_010475,-,978418,979272,181,854,17.46,1,1,SYNPCC7002_A0948
SYNPCC7002_A0949,Synechococcus_chromo_NC_010475,+,979474,979550,158865,76,172239.18,1,1,SYNPCC7002_A0949
SYNPCC7002_A0950,Synechococcus_chromo_NC_010475,+,979803,982331,1273,2528,41.49,1,1,SYNPCC7002_A0950
SYNPCC7002_A0951,Synechococcus_chromo_NC_010475,-,982328,982600,102,272,30.9,1,1,SYNPCC7002_A0951
SYNPCC7002_A0952,Synechococcus_chromo_NC_010475,-,982676,983224,3555,548,534.54,1,1,SYNPCC7002_A0952
SYNPCC7002_A0953,Synechococcus_chromo_NC_010475,-,983211,983933,874,722,99.75,1,1,SYNPCC7002_A0953
SYNPCC7002_A0954,Synechococcus_chromo_NC_010475,+,984107,984895,130,788,13.59,1,1,SYNPCC7002_A0954
SYNPCC7002_A0955,Synechococcus_chromo_NC_010475,-,985037,986017,7277,980,611.85,1,1,SYNPCC7002_A0955
SYNPCC7002_A0956,Synechococcus_chromo_NC_010475,-,986451,986996,2451,545,370.56,1,1,SYNPCC7002_A0956
SYNPCC7002_A0957,Synechococcus_chromo_NC_010475,-,987179,987274,28730,95,24918.93,1,1,SYNPCC7002_A0957
SYNPCC7002_A0958,Synechococcus_chromo_NC_010475,+,987467,988393,206,926,18.33,1,1,SYNPCC7002_A0958
SYNPCC7002_A0959,Synechococcus_chromo_NC_010475,-,988390,989802,885,1412,51.64,1,1,SYNPCC7002_A0959
SYNPCC7002_A0960,Synechococcus_chromo_NC_010475,+,990060,990461,374,401,76.85,1,1,SYNPCC7002_A0960
SYNPCC7002_A0961,Synechococcus_chromo_NC_010475,+,990631,990849,781,218,295.2,1,1,SYNPCC7002_A0961
SYNPCC7002_A0962,Synechococcus_chromo_NC_010475,+,990836,991132,818,296,227.71,1,1,SYNPCC7002_A0962
SYNPCC7002_A0963,Synechococcus_chromo_NC_010475,-,991221,992834,3044,1613,155.5,1,1,SYNPCC7002_A0963
SYNPCC7002_A0964,Synechococcus_chromo_NC_010475,+,992954,994540,4150,1586,215.61,1,1,SYNPCC7002_A0964
SYNPCC7002_A0965,Synechococcus_chromo_NC_010475,-,994564,995115,95,551,14.21,1,1,SYNPCC7002_A0965
SYNPCC7002_A0966,Synechococcus_chromo_NC_010475,+,995319,995774,538,455,97.43,1,1,SYNPCC7002_A0966
SYNPCC7002_A0967,Synechococcus_chromo_NC_010475,+,995868,996431,570,563,83.42,1,1,SYNPCC7002_A0967
SYNPCC7002_A0968,Synechococcus_chromo_NC_010475,+,996519,997091,1710,572,246.33,1,1,SYNPCC7002_A0968
SYNPCC7002_A0969,Synechococcus_chromo_NC_010475,-,997103,998155,114,1052,8.93,1,1,SYNPCC7002_A0969
