#Gene-ID,Chr,Strand,Start,End,Count,Length,RPKM,#-exons,#-expr-exons(>10 reads),Transcripts
SYNPCC7002_A0465,Synechococcus_chromo_NC_010475,-,495357,496286,525,929,79.43,1,1,SYNPCC7002_A0465
SYNPCC7002_A0466,Synechococcus_chromo_NC_010475,-,496351,497241,911,890,143.87,1,1,SYNPCC7002_A0466
SYNPCC7002_A0467,Synechococcus_chromo_NC_010475,-,497485,498369,32,884,5.09,1,1,SYNPCC7002_A0467
SYNPCC7002_A0468,Synechococcus_chromo_NC_010475,-,498405,499355,58,950,8.58,1,1,SYNPCC7002_A0468
SYNPCC7002_A0469,Synechococcus_chromo_NC_010475,-,499428,500879,61,1451,5.91,1,1,SYNPCC7002_A0469
SYNPCC7002_A0470,Synechococcus_chromo_NC_010475,-,501262,502374,131,1112,16.56,1,1,SYNPCC7002_A0470
SYNPCC7002_A0471,Synechococcus_chromo_NC_010475,+,503159,503260,0,101,0,1,0,SYNPCC7002_A0471
SYNPCC7002_A0472,Synechococcus_chromo_NC_010475,+,503678,503992,35,314,15.67,1,1,SYNPCC7002_A0472
SYNPCC7002_A0473,Synechococcus_chromo_NC_010475,+,504105,504263,2,158,1.78,1,0,SYNPCC7002_A0473
SYNPCC7002_A0474,Synechococcus_chromo_NC_010475,+,504362,504757,733,395,260.82,1,1,SYNPCC7002_A0474
SYNPCC7002_A0475,Synechococcus_chromo_NC_010475,-,504773,505630,121,857,19.84,1,1,SYNPCC7002_A0475
SYNPCC7002_A0476,Synechococcus_chromo_NC_010475,+,505783,507387,179,1604,15.68,1,1,SYNPCC7002_A0476
SYNPCC7002_A0477,Synechococcus_chromo_NC_010475,+,507473,508933,707,1460,68.06,1,1,SYNPCC7002_A0477
SYNPCC7002_A0478,Synechococcus_chromo_NC_010475,+,508942,510045,377,1103,48.04,1,1,SYNPCC7002_A0478
SYNPCC7002_A0479,Synechococcus_chromo_NC_010475,+,510216,510848,1050,632,233.51,1,1,SYNPCC7002_A0479
SYNPCC7002_A0480,Synechococcus_chromo_NC_010475,+,510959,511171,1117,212,740.55,1,1,SYNPCC7002_A0480
SYNPCC7002_A0481,Synechococcus_chromo_NC_010475,+,511470,513995,4788,2525,266.52,1,1,SYNPCC7002_A0481
SYNPCC7002_A0482,Synechococcus_chromo_NC_010475,-,514091,514579,135,488,38.88,1,1,SYNPCC7002_A0482
SYNPCC7002_A0483,Synechococcus_chromo_NC_010475,-,514651,515868,520,1217,60.05,1,1,SYNPCC7002_A0483
SYNPCC7002_A0484,Synechococcus_chromo_NC_010475,+,516004,516077,11211,73,21585.2,1,1,SYNPCC7002_A0484
SYNPCC7002_A0485,Synechococcus_chromo_NC_010475,-,516182,517123,122,941,18.22,1,1,SYNPCC7002_A0485
SYNPCC7002_A0486,Synechococcus_chromo_NC_010475,+,517258,518034,36,776,6.52,1,1,SYNPCC7002_A0486
SYNPCC7002_A0487,Synechococcus_chromo_NC_010475,+,518124,518408,13,284,6.43,1,1,SYNPCC7002_A0487
SYNPCC7002_A0488,Synechococcus_chromo_NC_010475,-,518469,519104,178,635,39.4,1,1,SYNPCC7002_A0488
SYNPCC7002_A0489,Synechococcus_chromo_NC_010475,-,519247,519513,1851,266,978.05,1,1,SYNPCC7002_A0489
SYNPCC7002_A0490,Synechococcus_chromo_NC_010475,-,519585,519932,1924,347,779.31,1,1,SYNPCC7002_A0490
SYNPCC7002_A0491,Synechococcus_chromo_NC_010475,+,520276,522348,708,2072,48.03,1,1,SYNPCC7002_A0491
SYNPCC7002_A0492,Synechococcus_chromo_NC_010475,-,522364,523197,116,833,19.57,1,1,SYNPCC7002_A0492
SYNPCC7002_A0493,Synechococcus_chromo_NC_010475,+,523297,524304,777,1007,108.45,1,1,SYNPCC7002_A0493
SYNPCC7002_A0494,Synechococcus_chromo_NC_010475,+,524395,524946,440,551,112.24,1,1,SYNPCC7002_A0494
SYNPCC7002_A0495,Synechococcus_chromo_NC_010475,+,525043,525393,472,350,189.54,1,1,SYNPCC7002_A0495
SYNPCC7002_A0496,Synechococcus_chromo_NC_010475,+,525613,526416,212,803,37.11,1,1,SYNPCC7002_A0496
SYNPCC7002_A0497,Synechococcus_chromo_NC_010475,-,526424,527155,123,731,23.65,1,1,SYNPCC7002_A0497
SYNPCC7002_A0498,Synechococcus_chromo_NC_010475,-,527187,527861,52,674,10.84,1,1,SYNPCC7002_A0498
SYNPCC7002_A0499,Synechococcus_chromo_NC_010475,-,527854,528297,132,443,41.88,1,1,SYNPCC7002_A0499
SYNPCC7002_A0500,Synechococcus_chromo_NC_010475,-,528418,529698,537,1280,58.97,1,1,SYNPCC7002_A0500
SYNPCC7002_A0501,Synechococcus_chromo_NC_010475,+,529911,531014,1146,1103,146.03,1,1,SYNPCC7002_A0501
SYNPCC7002_A0502,Synechococcus_chromo_NC_010475,+,531019,531750,863,731,165.93,1,1,SYNPCC7002_A0502
SYNPCC7002_A0503,Synechococcus_chromo_NC_010475,+,531801,532607,1366,806,238.2,1,1,SYNPCC7002_A0503
SYNPCC7002_A0504,Synechococcus_chromo_NC_010475,+,532840,535206,16793,2366,997.58,1,1,SYNPCC7002_A0504
SYNPCC7002_A0505,Synechococcus_chromo_NC_010475,+,535286,535870,1015,584,244.28,1,1,SYNPCC7002_A0505
SYNPCC7002_A0506,Synechococcus_chromo_NC_010475,-,536370,537062,126,692,25.59,1,1,SYNPCC7002_A0506
SYNPCC7002_A0507,Synechococcus_chromo_NC_010475,+,537147,538490,449,1343,46.99,1,1,SYNPCC7002_A0507
SYNPCC7002_A0508,Synechococcus_chromo_NC_010475,-,538487,539827,34,1340,3.57,1,1,SYNPCC7002_A0508
SYNPCC7002_A0509,Synechococcus_chromo_NC_010475,+,539948,540823,251,875,40.32,1,1,SYNPCC7002_A0509
SYNPCC7002_A0510,Synechococcus_chromo_NC_010475,+,540820,541125,63,305,29.03,1,1,SYNPCC7002_A0510
SYNPCC7002_A0511,Synechococcus_chromo_NC_010475,-,541136,542257,166,1121,20.81,1,1,SYNPCC7002_A0511
SYNPCC7002_A0512,Synechococcus_chromo_NC_010475,+,542475,543644,691,1169,83.08,1,1,SYNPCC7002_A0512
SYNPCC7002_A0513,Synechococcus_chromo_NC_010475,+,543709,544629,347,920,53.01,1,1,SYNPCC7002_A0513
SYNPCC7002_A0514,Synechococcus_chromo_NC_010475,+,544694,545494,460,800,80.82,1,1,SYNPCC7002_A0514
SYNPCC7002_A0515,Synechococcus_chromo_NC_010475,+,545574,545852,115,278,58.14,1,1,SYNPCC7002_A0515
SYNPCC7002_A0516,Synechococcus_chromo_NC_010475,+,545924,546847,464,923,70.66,1,1,SYNPCC7002_A0516
SYNPCC7002_A0517,Synechococcus_chromo_NC_010475,+,546910,548121,2100,1211,243.73,1,1,SYNPCC7002_A0517
SYNPCC7002_A0518,Synechococcus_chromo_NC_010475,-,548209,548832,295,623,66.55,1,1,SYNPCC7002_A0518
SYNPCC7002_A0519,Synechococcus_chromo_NC_010475,+,549244,549672,2459,428,807.51,1,1,SYNPCC7002_A0519
SYNPCC7002_A0520,Synechococcus_chromo_NC_010475,-,549799,550740,389,941,58.1,1,1,SYNPCC7002_A0520
SYNPCC7002_A0521,Synechococcus_chromo_NC_010475,-,550765,551598,102,833,17.21,1,1,SYNPCC7002_A0521
SYNPCC7002_A0522,Synechococcus_chromo_NC_010475,+,551649,552935,802,1286,87.65,1,1,SYNPCC7002_A0522
SYNPCC7002_A0523,Synechococcus_chromo_NC_010475,+,553044,553796,1067,752,199.43,1,1,SYNPCC7002_A0523
SYNPCC7002_A0524,Synechococcus_chromo_NC_010475,+,553836,554219,135,383,49.54,1,1,SYNPCC7002_A0524
SYNPCC7002_A0525,Synechococcus_chromo_NC_010475,-,554254,555258,2982,1004,417.45,1,1,SYNPCC7002_A0525
SYNPCC7002_A0526,Synechococcus_chromo_NC_010475,-,555309,556406,4260,1097,545.81,1,1,SYNPCC7002_A0526
SYNPCC7002_A0527,Synechococcus_chromo_NC_010475,+,556538,557848,151,1310,16.2,1,1,SYNPCC7002_A0527
SYNPCC7002_A0528,Synechococcus_chromo_NC_010475,+,558068,558700,943,632,209.71,1,1,SYNPCC7002_A0528
SYNPCC7002_A0529,Synechococcus_chromo_NC_010475,-,559208,560671,385,1463,36.99,1,1,SYNPCC7002_A0529
SYNPCC7002_A0530,Synechococcus_chromo_NC_010475,+,560913,561335,795,422,264.78,1,1,SYNPCC7002_A0530
SYNPCC7002_A0531,Synechococcus_chromo_NC_010475,+,561404,563770,1300,2366,77.23,1,1,SYNPCC7002_A0531
SYNPCC7002_A0532,Synechococcus_chromo_NC_010475,+,563795,564376,371,581,89.75,1,1,SYNPCC7002_A0532
SYNPCC7002_A0533,Synechococcus_chromo_NC_010475,+,564507,565931,993,1424,98.01,1,1,SYNPCC7002_A0533
SYNPCC7002_A0534,Synechococcus_chromo_NC_010475,-,565967,567199,103,1232,11.75,1,1,SYNPCC7002_A0534
SYNPCC7002_A0535,Synechococcus_chromo_NC_010475,-,567238,567591,23,353,9.16,1,1,SYNPCC7002_A0535
SYNPCC7002_A0536,Synechococcus_chromo_NC_010475,-,567716,567922,15,206,10.23,1,1,SYNPCC7002_A0536
SYNPCC7002_A0537,Synechococcus_chromo_NC_010475,-,567950,568153,25,203,17.31,1,1,SYNPCC7002_A0537
SYNPCC7002_A0538,Synechococcus_chromo_NC_010475,-,568393,569742,169,1349,17.61,1,1,SYNPCC7002_A0538
SYNPCC7002_A0539,Synechococcus_chromo_NC_010475,+,569794,570318,16,524,4.29,1,1,SYNPCC7002_A0539
SYNPCC7002_A0540,Synechococcus_chromo_NC_010475,-,570636,571121,173,485,50.13,1,1,SYNPCC7002_A0540
SYNPCC7002_A0541,Synechococcus_chromo_NC_010475,+,571257,571904,73,647,15.86,1,1,SYNPCC7002_A0541
SYNPCC7002_A0542,Synechococcus_chromo_NC_010475,+,572324,572599,3837,275,1961.07,1,1,SYNPCC7002_A0542
SYNPCC7002_A0543,Synechococcus_chromo_NC_010475,+,572999,573256,560,257,306.26,1,1,SYNPCC7002_A0543
SYNPCC7002_A0544,Synechococcus_chromo_NC_010475,-,573302,573637,122,335,51.19,1,1,SYNPCC7002_A0544
SYNPCC7002_A0545,Synechococcus_chromo_NC_010475,-,573756,574085,648,329,276.83,1,1,SYNPCC7002_A0545
SYNPCC7002_A0546,Synechococcus_chromo_NC_010475,-,574146,574406,337,260,182.18,1,1,SYNPCC7002_A0546
SYNPCC7002_A0547,Synechococcus_chromo_NC_010475,-,574503,575192,115,689,23.46,1,1,SYNPCC7002_A0547
SYNPCC7002_A0548,Synechococcus_chromo_NC_010475,+,575329,576396,279,1067,36.75,1,1,SYNPCC7002_A0548
SYNPCC7002_A0549,Synechococcus_chromo_NC_010475,+,576633,577325,169,692,34.33,1,1,SYNPCC7002_A0549
SYNPCC7002_A0550,Synechococcus_chromo_NC_010475,+,577569,579038,3142,1469,300.62,1,1,SYNPCC7002_A0550
SYNPCC7002_A0551,Synechococcus_chromo_NC_010475,+,579081,580037,662,956,97.33,1,1,SYNPCC7002_A0551
SYNPCC7002_A0552,Synechococcus_chromo_NC_010475,-,580132,580818,369,686,75.6,1,1,SYNPCC7002_A0552
SYNPCC7002_A0553,Synechococcus_chromo_NC_010475,-,580815,581345,886,530,234.96,1,1,SYNPCC7002_A0553
SYNPCC7002_A0554,Synechococcus_chromo_NC_010475,-,581342,581980,103,638,22.69,1,1,SYNPCC7002_A0554
SYNPCC7002_A0555,Synechococcus_chromo_NC_010475,+,582274,582594,1173,320,515.21,1,1,SYNPCC7002_A0555
SYNPCC7002_A0556,Synechococcus_chromo_NC_010475,-,582725,583189,1460,464,442.25,1,1,SYNPCC7002_A0556
SYNPCC7002_A0557,Synechococcus_chromo_NC_010475,-,583359,584717,532,1358,55.06,1,1,SYNPCC7002_A0557
SYNPCC7002_A0558,Synechococcus_chromo_NC_010475,-,584787,585374,182,587,43.58,1,1,SYNPCC7002_A0558
SYNPCC7002_A0559,Synechococcus_chromo_NC_010475,-,585454,587937,308,2483,17.43,1,1,SYNPCC7002_A0559
SYNPCC7002_A0560,Synechococcus_chromo_NC_010475,+,588119,588352,196,233,118.23,1,1,SYNPCC7002_A0560
SYNPCC7002_A0561,Synechococcus_chromo_NC_010475,+,588380,588724,208,344,84.98,1,1,SYNPCC7002_A0561
SYNPCC7002_A0562,Synechococcus_chromo_NC_010475,+,588795,589589,378,794,66.91,1,1,SYNPCC7002_A0562
SYNPCC7002_A0563,Synechococcus_chromo_NC_010475,-,589624,592260,268,2636,14.29,1,1,SYNPCC7002_A0563
SYNPCC7002_A0564,Synechococcus_chromo_NC_010475,-,592472,593461,517,989,73.47,1,1,SYNPCC7002_A0564
SYNPCC7002_A0565,Synechococcus_chromo_NC_010475,-,593502,594014,144,512,39.53,1,1,SYNPCC7002_A0565
SYNPCC7002_A0566,Synechococcus_chromo_NC_010475,+,594075,594557,238,482,69.4,1,1,SYNPCC7002_A0566
SYNPCC7002_A0567,Synechococcus_chromo_NC_010475,+,594623,594973,465,350,186.73,1,1,SYNPCC7002_A0567
SYNPCC7002_A0568,Synechococcus_chromo_NC_010475,+,595375,595911,61,536,16,1,1,SYNPCC7002_A0568
SYNPCC7002_A0569,Synechococcus_chromo_NC_010475,-,596050,596409,329,359,128.81,1,1,SYNPCC7002_A0569
SYNPCC7002_A0570,Synechococcus_chromo_NC_010475,+,596456,596965,100,509,27.61,1,1,SYNPCC7002_A0570
SYNPCC7002_A0571,Synechococcus_chromo_NC_010475,+,597031,597570,322,539,83.97,1,1,SYNPCC7002_A0571
SYNPCC7002_A0572,Synechococcus_chromo_NC_010475,+,597623,597817,1035,194,749.85,1,1,SYNPCC7002_A0572
SYNPCC7002_A0573,Synechococcus_chromo_NC_010475,+,597882,598097,872,215,570.05,1,1,SYNPCC7002_A0573
SYNPCC7002_A0574,Synechococcus_chromo_NC_010475,+,598169,600181,2328,2012,162.63,1,1,SYNPCC7002_A0574
SYNPCC7002_A0575,Synechococcus_chromo_NC_010475,+,600338,600541,1955,203,1353.58,1,1,SYNPCC7002_A0575
SYNPCC7002_A0576,Synechococcus_chromo_NC_010475,-,600592,601467,72,875,11.57,1,1,SYNPCC7002_A0576
SYNPCC7002_A0577,Synechococcus_chromo_NC_010475,+,601692,603062,261,1370,26.78,1,1,SYNPCC7002_A0577
SYNPCC7002_A0578,Synechococcus_chromo_NC_010475,+,603209,605026,454,1817,35.12,1,1,SYNPCC7002_A0578
SYNPCC7002_A0579,Synechococcus_chromo_NC_010475,+,605131,605970,1190,839,199.35,1,1,SYNPCC7002_A0579
SYNPCC7002_A0580,Synechococcus_chromo_NC_010475,+,606122,607093,398,971,57.61,1,1,SYNPCC7002_A0580
SYNPCC7002_A0581,Synechococcus_chromo_NC_010475,+,607348,608541,200,1193,23.56,1,1,SYNPCC7002_A0581
SYNPCC7002_A0582,Synechococcus_chromo_NC_010475,-,608625,608822,2028,197,1446.89,1,1,SYNPCC7002_A0582
SYNPCC7002_A0583,Synechococcus_chromo_NC_010475,+,609083,610357,868,1274,95.76,1,1,SYNPCC7002_A0583
SYNPCC7002_A0584,Synechococcus_chromo_NC_010475,+,610431,612200,453,1769,35.99,1,1,SYNPCC7002_A0584
SYNPCC7002_A0585,Synechococcus_chromo_NC_010475,-,612204,613979,758,1775,60.02,1,1,SYNPCC7002_A0585
SYNPCC7002_A0586,Synechococcus_chromo_NC_010475,-,614362,614805,178,443,56.47,1,1,SYNPCC7002_A0586
SYNPCC7002_A0587,Synechococcus_chromo_NC_010475,-,614875,618069,1057,3194,46.51,1,1,SYNPCC7002_A0587
SYNPCC7002_A0588,Synechococcus_chromo_NC_010475,-,618185,618583,5,398,1.77,1,0,SYNPCC7002_A0588
SYNPCC7002_A0589,Synechococcus_chromo_NC_010475,-,618600,619739,15,1139,1.85,1,1,SYNPCC7002_A0589
SYNPCC7002_A0590,Synechococcus_chromo_NC_010475,-,619815,620132,35,317,15.52,1,1,SYNPCC7002_A0590
SYNPCC7002_A0591,Synechococcus_chromo_NC_010475,-,620161,621498,28,1337,2.94,1,1,SYNPCC7002_A0591
SYNPCC7002_A0592,Synechococcus_chromo_NC_010475,+,621606,622697,515,1091,66.35,1,1,SYNPCC7002_A0592
SYNPCC7002_A0593,Synechococcus_chromo_NC_010475,+,622752,623018,88,266,46.5,1,1,SYNPCC7002_A0593
SYNPCC7002_A0594,Synechococcus_chromo_NC_010475,+,623052,623966,184,914,28.29,1,1,SYNPCC7002_A0594
SYNPCC7002_A0595,Synechococcus_chromo_NC_010475,+,624033,624758,1372,725,265.98,1,1,SYNPCC7002_A0595
SYNPCC7002_A0596,Synechococcus_chromo_NC_010475,+,624873,626921,1547,2048,106.17,1,1,SYNPCC7002_A0596
SYNPCC7002_A0597,Synechococcus_chromo_NC_010475,+,627191,627574,226,383,82.94,1,1,SYNPCC7002_A0597
SYNPCC7002_A0598,Synechococcus_chromo_NC_010475,+,627583,628290,1307,707,259.83,1,1,SYNPCC7002_A0598
SYNPCC7002_A0599,Synechococcus_chromo_NC_010475,+,628335,630092,785,1757,62.8,1,1,SYNPCC7002_A0599
SYNPCC7002_A0600,Synechococcus_chromo_NC_010475,-,630538,631269,269,731,51.72,1,1,SYNPCC7002_A0600
SYNPCC7002_A0601,Synechococcus_chromo_NC_010475,-,631344,631919,122,575,29.82,1,1,SYNPCC7002_A0601
SYNPCC7002_A0602,Synechococcus_chromo_NC_010475,-,632081,632293,60,212,39.78,1,1,SYNPCC7002_A0602
SYNPCC7002_A0603,Synechococcus_chromo_NC_010475,+,632542,633531,72,989,10.23,1,1,SYNPCC7002_A0603
SYNPCC7002_A0604,Synechococcus_chromo_NC_010475,+,633857,634378,184,521,49.64,1,1,SYNPCC7002_A0604
SYNPCC7002_A0605,Synechococcus_chromo_NC_010475,+,634435,635607,314,1172,37.66,1,1,SYNPCC7002_A0605
SYNPCC7002_A0606,Synechococcus_chromo_NC_010475,+,635698,636840,446,1142,54.89,1,1,SYNPCC7002_A0606
SYNPCC7002_A0607,Synechococcus_chromo_NC_010475,-,636837,637250,25,413,8.51,1,1,SYNPCC7002_A0607
SYNPCC7002_A0608,Synechococcus_chromo_NC_010475,+,637345,638043,484,698,97.46,1,1,SYNPCC7002_A0608
SYNPCC7002_A0609,Synechococcus_chromo_NC_010475,+,638115,638402,88,287,43.1,1,1,SYNPCC7002_A0609
SYNPCC7002_A0610,Synechococcus_chromo_NC_010475,+,638393,639841,253,1448,24.56,1,1,SYNPCC7002_A0610
SYNPCC7002_A0611,Synechococcus_chromo_NC_010475,+,639923,641146,171,1223,19.65,1,1,SYNPCC7002_A0611
SYNPCC7002_A0612,Synechococcus_chromo_NC_010475,+,641229,641301,1784,72,3482.55,1,1,SYNPCC7002_A0612
SYNPCC7002_A0613,Synechococcus_chromo_NC_010475,+,641328,644336,528,3008,24.67,1,1,SYNPCC7002_A0613
SYNPCC7002_A0614,Synechococcus_chromo_NC_010475,+,644409,644636,140,227,86.68,1,1,SYNPCC7002_A0614
SYNPCC7002_A0615,Synechococcus_chromo_NC_010475,+,644774,646444,1101,1670,92.66,1,1,SYNPCC7002_A0615
SYNPCC7002_A0616,Synechococcus_chromo_NC_010475,+,646516,646950,103,434,33.36,1,1,SYNPCC7002_A0616
SYNPCC7002_A0617,Synechococcus_chromo_NC_010475,+,646990,647376,447,386,162.76,1,1,SYNPCC7002_A0617
SYNPCC7002_A0618,Synechococcus_chromo_NC_010475,-,647534,648997,2054,1463,197.33,1,1,SYNPCC7002_A0618
SYNPCC7002_A0619,Synechococcus_chromo_NC_010475,-,649177,650496,2598,1319,276.84,1,1,SYNPCC7002_A0619
SYNPCC7002_A0620,Synechococcus_chromo_NC_010475,-,650633,651265,287,632,63.83,1,1,SYNPCC7002_A0620
SYNPCC7002_A0621,Synechococcus_chromo_NC_010475,-,651313,652527,604,1214,69.93,1,1,SYNPCC7002_A0621
SYNPCC7002_A0622,Synechococcus_chromo_NC_010475,-,652562,653491,922,929,139.49,1,1,SYNPCC7002_A0622
SYNPCC7002_A0623,Synechococcus_chromo_NC_010475,-,653563,654405,245,842,40.9,1,1,SYNPCC7002_A0623
SYNPCC7002_A0624,Synechococcus_chromo_NC_010475,-,654498,654866,465,368,177.6,1,1,SYNPCC7002_A0624
SYNPCC7002_A0625,Synechococcus_chromo_NC_010475,+,654938,655024,115464,86,188704.72,1,1,SYNPCC7002_A0625
SYNPCC7002_A0626,Synechococcus_chromo_NC_010475,-,655099,657018,2236,1919,163.77,1,1,SYNPCC7002_A0626
SYNPCC7002_A0627,Synechococcus_chromo_NC_010475,-,657068,657508,1046,440,334.13,1,1,SYNPCC7002_A0627
SYNPCC7002_A0628,Synechococcus_chromo_NC_010475,-,657566,659380,1699,1814,131.64,1,1,SYNPCC7002_A0628
SYNPCC7002_A0629,Synechococcus_chromo_NC_010475,-,659721,659987,5114,266,2702.18,1,1,SYNPCC7002_A0629
SYNPCC7002_A0630,Synechococcus_chromo_NC_010475,-,660524,661006,150,482,43.74,1,1,SYNPCC7002_A0630
SYNPCC7002_A0631,Synechococcus_chromo_NC_010475,-,661185,661559,245,374,92.07,1,1,SYNPCC7002_A0631
SYNPCC7002_A0632,Synechococcus_chromo_NC_010475,-,661543,661785,379,242,220.12,1,1,SYNPCC7002_A0632
SYNPCC7002_A0633,Synechococcus_chromo_NC_010475,-,662124,663074,926,950,137,1,1,SYNPCC7002_A0633
SYNPCC7002_A0634,Synechococcus_chromo_NC_010475,-,663261,664313,110,1052,14.7,1,1,SYNPCC7002_A0634
SYNPCC7002_A0635,Synechococcus_chromo_NC_010475,-,664310,665524,179,1214,20.72,1,1,SYNPCC7002_A0635
SYNPCC7002_A0636,Synechococcus_chromo_NC_010475,-,665536,666303,83,767,15.21,1,1,SYNPCC7002_A0636
SYNPCC7002_A0637,Synechococcus_chromo_NC_010475,-,666343,668313,136,1970,9.7,1,1,SYNPCC7002_A0637
SYNPCC7002_A0638,Synechococcus_chromo_NC_010475,-,668893,670047,149,1154,18.15,1,1,SYNPCC7002_A0638
SYNPCC7002_A0639,Synechococcus_chromo_NC_010475,+,671017,671745,1625,728,313.73,1,1,SYNPCC7002_A0639
SYNPCC7002_A0640,Synechococcus_chromo_NC_010475,-,671840,672355,437,515,119.26,1,1,SYNPCC7002_A0640
SYNPCC7002_A0641,Synechococcus_chromo_NC_010475,-,672352,672627,368,275,188.08,1,1,SYNPCC7002_A0641
SYNPCC7002_A0642,Synechococcus_chromo_NC_010475,-,672720,673751,52,1031,7.09,1,1,SYNPCC7002_A0642
SYNPCC7002_A0643,Synechococcus_chromo_NC_010475,+,674227,674670,129,443,40.93,1,1,SYNPCC7002_A0643
SYNPCC7002_A0644,Synechococcus_chromo_NC_010475,-,674799,675413,894,614,204.65,1,1,SYNPCC7002_A0644
SYNPCC7002_A0645,Synechococcus_chromo_NC_010475,-,675502,676212,810,710,160.35,1,1,SYNPCC7002_A0645
SYNPCC7002_A0646,Synechococcus_chromo_NC_010475,+,676480,677151,103,671,21.57,1,1,SYNPCC7002_A0646
SYNPCC7002_A0647,Synechococcus_chromo_NC_010475,+,677167,677550,66,383,24.22,1,1,SYNPCC7002_A0647
SYNPCC7002_A0648,Synechococcus_chromo_NC_010475,-,677567,679102,195,1535,17.86,1,1,SYNPCC7002_A0648
SYNPCC7002_A0649,Synechococcus_chromo_NC_010475,-,679147,680844,219,1697,18.14,1,1,SYNPCC7002_A0649
SYNPCC7002_A0650,Synechococcus_chromo_NC_010475,-,681001,681483,614,482,179.04,1,1,SYNPCC7002_A0650
SYNPCC7002_A0651,Synechococcus_chromo_NC_010475,-,681440,682303,1800,863,293.15,1,1,SYNPCC7002_A0651
SYNPCC7002_A0652,Synechococcus_chromo_NC_010475,-,682399,684084,1706,1685,142.3,1,1,SYNPCC7002_A0652
SYNPCC7002_A0653,Synechococcus_chromo_NC_010475,-,684178,685548,3051,1370,313.01,1,1,SYNPCC7002_A0653
SYNPCC7002_A0654,Synechococcus_chromo_NC_010475,-,685816,686292,774,476,228.54,1,1,SYNPCC7002_A0654
SYNPCC7002_A0655,Synechococcus_chromo_NC_010475,+,686661,687644,1044,983,149.27,1,1,SYNPCC7002_A0655
SYNPCC7002_A0656,Synechococcus_chromo_NC_010475,+,687685,689088,1164,1403,116.61,1,1,SYNPCC7002_A0656
SYNPCC7002_A0657,Synechococcus_chromo_NC_010475,+,689280,690092,829,812,143.49,1,1,SYNPCC7002_A0657
SYNPCC7002_A0658,Synechococcus_chromo_NC_010475,+,690178,690573,289,395,102.83,1,1,SYNPCC7002_A0658
SYNPCC7002_A0659,Synechococcus_chromo_NC_010475,+,690808,691899,41,1091,5.28,1,1,SYNPCC7002_A0659
SYNPCC7002_A0660,Synechococcus_chromo_NC_010475,-,691896,692363,149,467,44.84,1,1,SYNPCC7002_A0660
SYNPCC7002_A0661,Synechococcus_chromo_NC_010475,-,692367,692639,462,272,238.73,1,1,SYNPCC7002_A0661
SYNPCC7002_A0662,Synechococcus_chromo_NC_010475,-,692790,694028,72,1238,8.17,1,1,SYNPCC7002_A0662
SYNPCC7002_A0663,Synechococcus_chromo_NC_010475,+,694432,694914,14,482,4.08,1,1,SYNPCC7002_A0663
SYNPCC7002_A0664,Synechococcus_chromo_NC_010475,+,695083,696090,12,1007,1.67,1,1,SYNPCC7002_A0664
SYNPCC7002_A0665,Synechococcus_chromo_NC_010475,+,696127,697209,20,1082,2.6,1,1,SYNPCC7002_A0665
SYNPCC7002_A0666,Synechococcus_chromo_NC_010475,+,697224,697742,8,518,2.17,1,0,SYNPCC7002_A0666
SYNPCC7002_A0667,Synechococcus_chromo_NC_010475,+,697769,698746,54,977,7.77,1,1,SYNPCC7002_A0667
SYNPCC7002_A0668,Synechococcus_chromo_NC_010475,+,699005,699535,41,530,10.87,1,1,SYNPCC7002_A0668
SYNPCC7002_A0669,Synechococcus_chromo_NC_010475,-,699559,699981,792,422,263.78,1,1,SYNPCC7002_A0669
SYNPCC7002_A0670,Synechococcus_chromo_NC_010475,+,700150,701202,78,1052,10.42,1,1,SYNPCC7002_A0670
SYNPCC7002_A0671,Synechococcus_chromo_NC_010475,-,701132,702208,225,1076,29.39,1,1,SYNPCC7002_A0671
SYNPCC7002_A0672,Synechococcus_chromo_NC_010475,-,702281,702682,296,401,103.75,1,1,SYNPCC7002_A0672
SYNPCC7002_A0673,Synechococcus_chromo_NC_010475,+,702846,703082,44,236,26.2,1,1,SYNPCC7002_A0673
SYNPCC7002_A0674,Synechococcus_chromo_NC_010475,-,703097,704017,199,920,30.4,1,1,SYNPCC7002_A0674
SYNPCC7002_A0675,Synechococcus_chromo_NC_010475,+,704222,706165,358,1943,25.9,1,1,SYNPCC7002_A0675
SYNPCC7002_A0676,Synechococcus_chromo_NC_010475,+,706286,706729,822,443,260.8,1,1,SYNPCC7002_A0676
SYNPCC7002_A0677,Synechococcus_chromo_NC_010475,+,706817,707653,94,836,15.8,1,1,SYNPCC7002_A0677
SYNPCC7002_A0678,Synechococcus_chromo_NC_010475,+,707723,708391,313,668,65.86,1,1,SYNPCC7002_A0678
SYNPCC7002_A0679,Synechococcus_chromo_NC_010475,+,708492,708926,77,434,24.94,1,1,SYNPCC7002_A0679
SYNPCC7002_A0680,Synechococcus_chromo_NC_010475,+,708930,709739,114,809,19.81,1,1,SYNPCC7002_A0680
SYNPCC7002_A0681,Synechococcus_chromo_NC_010475,-,709762,711282,989,1520,91.45,1,1,SYNPCC7002_A0681
SYNPCC7002_A0682,Synechococcus_chromo_NC_010475,-,711498,711926,11408,428,3746.28,1,1,SYNPCC7002_A0682
SYNPCC7002_A0683,Synechococcus_chromo_NC_010475,+,712243,713127,202,884,32.12,1,1,SYNPCC7002_A0683
