#Gene-ID,Chr,Strand,Start,End,Count,Length,RPKM,#-exons,#-expr-exons(>10 reads),Transcripts
Sputw3181_1100,Shewanella_W3_18_1_NC_008750_1,+,1252145,1252705,20,560,1.92,1,1,Sputw3181_1100
Sputw3181_1101,Shewanella_W3_18_1_NC_008750_1,+,1252692,1253327,52,635,4.4,1,1,Sputw3181_1101
Sputw3181_1102,Shewanella_W3_18_1_NC_008750_1,-,1253354,1253941,223,587,20.41,1,1,Sputw3181_1102
Sputw3181_1103,Shewanella_W3_18_1_NC_008750_1,-,1253955,1254194,1446,239,325.1,1,1,Sputw3181_1103
Sputw3181_1104,Shewanella_W3_18_1_NC_008750_1,+,1254230,1254511,60,281,11.47,1,1,Sputw3181_1104
Sputw3181_1105,Shewanella_W3_18_1_NC_008750_1,+,1254508,1255134,108,626,9.27,1,1,Sputw3181_1105
Sputw3181_1106,Shewanella_W3_18_1_NC_008750_1,+,1255115,1256014,122,899,7.29,1,1,Sputw3181_1106
Sputw3181_1107,Shewanella_W3_18_1_NC_008750_1,+,1256017,1257306,145,1289,6.04,1,1,Sputw3181_1107
Sputw3181_1108,Shewanella_W3_18_1_NC_008750_1,+,1257303,1257953,33031,650,2730.61,1,1,Sputw3181_1108
Sputw3181_1109,Shewanella_W3_18_1_NC_008750_1,+,1257950,1258339,2672,389,369.09,1,1,Sputw3181_1109
Sputw3181_1110,Shewanella_W3_18_1_NC_008750_1,+,1258748,1261243,1173,2495,25.26,1,1,Sputw3181_1110
Sputw3181_1111,Shewanella_W3_18_1_NC_008750_1,+,1261269,1261733,363,464,42.04,1,1,Sputw3181_1111
Sputw3181_1112,Shewanella_W3_18_1_NC_008750_1,-,1261820,1262269,184,449,22.02,1,1,Sputw3181_1112
Sputw3181_1113,Shewanella_W3_18_1_NC_008750_1,-,1262840,1263595,0,755,0,1,0,Sputw3181_1113
Sputw3181_1114,Shewanella_W3_18_1_NC_008750_1,-,1263607,1265148,7,1541,0.24,1,0,Sputw3181_1114
Sputw3181_1115,Shewanella_W3_18_1_NC_008750_1,+,1265250,1265513,5,263,1.02,1,0,Sputw3181_1115
Sputw3181_1116,Shewanella_W3_18_1_NC_008750_1,+,1265548,1267053,44,1505,1.57,1,1,Sputw3181_1116
Sputw3181_1117,Shewanella_W3_18_1_NC_008750_1,+,1267046,1267801,20,755,1.42,1,1,Sputw3181_1117
Sputw3181_1118,Shewanella_W3_18_1_NC_008750_1,-,1267824,1268675,0,851,0,1,0,Sputw3181_1118
Sputw3181_1119,Shewanella_W3_18_1_NC_008750_1,-,1268690,1268974,0,284,0,1,0,Sputw3181_1119
Sputw3181_1120,Shewanella_W3_18_1_NC_008750_1,+,1269595,1270020,227,425,28.7,1,1,Sputw3181_1120
Sputw3181_1121,Shewanella_W3_18_1_NC_008750_1,+,1270177,1270356,33,179,9.91,1,1,Sputw3181_1121
Sputw3181_1122,Shewanella_W3_18_1_NC_008750_1,+,1270783,1271136,1337,353,203.52,1,1,Sputw3181_1122
Sputw3181_1123,Shewanella_W3_18_1_NC_008750_1,-,1271177,1272155,4,978,0.22,1,0,Sputw3181_1123
Sputw3181_1124,Shewanella_W3_18_1_NC_008750_1,+,1272501,1273529,254,1028,13.28,1,1,Sputw3181_1124
Sputw3181_1125,Shewanella_W3_18_1_NC_008750_1,+,1273574,1273852,28,278,5.41,1,1,Sputw3181_1125
Sputw3181_1126,Shewanella_W3_18_1_NC_008750_1,+,1274449,1277103,236,2654,4.78,1,1,Sputw3181_1126
Sputw3181_1127,Shewanella_W3_18_1_NC_008750_1,-,1277356,1278207,0,851,0,1,0,Sputw3181_1127
Sputw3181_1128,Shewanella_W3_18_1_NC_008750_1,-,1278222,1278506,0,284,0,1,0,Sputw3181_1128
Sputw3181_1129,Shewanella_W3_18_1_NC_008750_1,+,1278712,1280022,107,1310,4.39,1,1,Sputw3181_1129
Sputw3181_1130,Shewanella_W3_18_1_NC_008750_1,+,1280019,1283210,253,3191,4.26,1,1,Sputw3181_1130
Sputw3181_1131,Shewanella_W3_18_1_NC_008750_1,+,1283212,1284705,328,1493,11.8,1,1,Sputw3181_1131
Sputw3181_1132,Shewanella_W3_18_1_NC_008750_1,+,1284995,1285174,91,179,27.32,1,1,Sputw3181_1132
Sputw3181_1133,Shewanella_W3_18_1_NC_008750_1,+,1285217,1285528,140,311,24.19,1,1,Sputw3181_1133
Sputw3181_1134,Shewanella_W3_18_1_NC_008750_1,+,1285519,1285635,24,116,11.12,1,1,Sputw3181_1134
Sputw3181_1135,Shewanella_W3_18_1_NC_008750_1,+,1285681,1285902,85,221,20.67,1,1,Sputw3181_1135
Sputw3181_1136,Shewanella_W3_18_1_NC_008750_1,+,1286021,1286191,318,170,100.51,1,1,Sputw3181_1136
Sputw3181_1137,Shewanella_W3_18_1_NC_008750_1,-,1286270,1286632,11,362,1.63,1,1,Sputw3181_1137
Sputw3181_1138,Shewanella_W3_18_1_NC_008750_1,+,1287161,1287415,2,254,0.42,1,0,Sputw3181_1138
Sputw3181_1139,Shewanella_W3_18_1_NC_008750_1,+,1287626,1288318,148,692,11.49,1,1,Sputw3181_1139
Sputw3181_1140,Shewanella_W3_18_1_NC_008750_1,+,1288318,1290717,338,2399,7.57,1,1,Sputw3181_1140
Sputw3181_1141,Shewanella_W3_18_1_NC_008750_1,+,1290710,1291057,48,347,7.43,1,1,Sputw3181_1141
Sputw3181_1142,Shewanella_W3_18_1_NC_008750_1,+,1291041,1291553,50,512,5.25,1,1,Sputw3181_1142
Sputw3181_1143,Shewanella_W3_18_1_NC_008750_1,+,1291564,1292688,127,1124,6.07,1,1,Sputw3181_1143
Sputw3181_1144,Shewanella_W3_18_1_NC_008750_1,+,1292672,1293700,107,1028,5.59,1,1,Sputw3181_1144
Sputw3181_1145,Shewanella_W3_18_1_NC_008750_1,+,1293703,1297395,334,3692,4.86,1,1,Sputw3181_1145
Sputw3181_1146,Shewanella_W3_18_1_NC_008750_1,+,1297637,1297885,114,248,24.7,1,1,Sputw3181_1146
Sputw3181_1147,Shewanella_W3_18_1_NC_008750_1,+,1297895,1300168,2509,2273,59.31,1,1,Sputw3181_1147
Sputw3181_1148,Shewanella_W3_18_1_NC_008750_1,+,1300188,1300706,1526,518,158.3,1,1,Sputw3181_1148
Sputw3181_1149,Shewanella_W3_18_1_NC_008750_1,-,1300765,1301439,319,674,25.43,1,1,Sputw3181_1149
Sputw3181_1150,Shewanella_W3_18_1_NC_008750_1,-,1301548,1302150,609,602,54.36,1,1,Sputw3181_1150
Sputw3181_1151,Shewanella_W3_18_1_NC_008750_1,+,1302518,1302844,844,326,139.12,1,1,Sputw3181_1151
Sputw3181_1152,Shewanella_W3_18_1_NC_008750_1,+,1302860,1303279,1345,419,172.49,1,1,Sputw3181_1152
Sputw3181_1153,Shewanella_W3_18_1_NC_008750_1,+,1303359,1304177,3096,818,203.38,1,1,Sputw3181_1153
Sputw3181_1154,Shewanella_W3_18_1_NC_008750_1,+,1304464,1305480,1170,1016,61.88,1,1,Sputw3181_1154
Sputw3181_1155,Shewanella_W3_18_1_NC_008750_1,+,1305573,1306649,1741,1076,86.94,1,1,Sputw3181_1155
Sputw3181_1156,Shewanella_W3_18_1_NC_008750_1,+,1306649,1307416,3426,767,240.02,1,1,Sputw3181_1156
Sputw3181_1157,Shewanella_W3_18_1_NC_008750_1,+,1307516,1308469,4181,953,235.74,1,1,Sputw3181_1157
Sputw3181_1158,Shewanella_W3_18_1_NC_008750_1,+,1308531,1308971,979,440,119.56,1,1,Sputw3181_1158
Sputw3181_1159,Shewanella_W3_18_1_NC_008750_1,+,1309041,1310696,8076,1655,262.21,1,1,Sputw3181_1159
Sputw3181_1160,Shewanella_W3_18_1_NC_008750_1,+,1310780,1311277,1965,497,212.45,1,1,Sputw3181_1160
Sputw3181_1161,Shewanella_W3_18_1_NC_008750_1,+,1311277,1311618,1389,341,218.88,1,1,Sputw3181_1161
Sputw3181_1162,Shewanella_W3_18_1_NC_008750_1,+,1311710,1312783,2665,1073,133.46,1,1,Sputw3181_1162
Sputw3181_1163,Shewanella_W3_18_1_NC_008750_1,+,1312873,1313580,128,707,9.73,1,1,Sputw3181_1163
Sputw3181_1164,Shewanella_W3_18_1_NC_008750_1,+,1313953,1314363,1757,410,230.27,1,1,Sputw3181_1164
Sputw3181_1165,Shewanella_W3_18_1_NC_008750_1,-,1314429,1317551,775,3122,13.34,1,1,Sputw3181_1165
Sputw3181_1166,Shewanella_W3_18_1_NC_008750_1,-,1317561,1318580,89,1019,4.69,1,1,Sputw3181_1166
Sputw3181_1167,Shewanella_W3_18_1_NC_008750_1,-,1318659,1319903,129,1244,5.57,1,1,Sputw3181_1167
Sputw3181_1168,Shewanella_W3_18_1_NC_008750_1,-,1319955,1320320,25,365,3.68,1,1,Sputw3181_1168
Sputw3181_1169,Shewanella_W3_18_1_NC_008750_1,-,1320363,1321268,130,905,7.72,1,1,Sputw3181_1169
Sputw3181_1170,Shewanella_W3_18_1_NC_008750_1,+,1321291,1321755,518,464,59.99,1,1,Sputw3181_1170
Sputw3181_1171,Shewanella_W3_18_1_NC_008750_1,+,1321777,1322694,1231,917,72.13,1,1,Sputw3181_1171
Sputw3181_1172,Shewanella_W3_18_1_NC_008750_1,+,1322696,1323022,85,326,14.01,1,1,Sputw3181_1172
Sputw3181_1173,Shewanella_W3_18_1_NC_008750_1,+,1323458,1324402,64,944,3.64,1,1,Sputw3181_1173
Sputw3181_1174,Shewanella_W3_18_1_NC_008750_1,+,1324405,1325793,151,1388,5.85,1,1,Sputw3181_1174
Sputw3181_1175,Shewanella_W3_18_1_NC_008750_1,+,1325797,1329366,329,3569,4.95,1,1,Sputw3181_1175
Sputw3181_1176,Shewanella_W3_18_1_NC_008750_1,-,1329399,1329830,39,431,4.86,1,1,Sputw3181_1176
Sputw3181_1177,Shewanella_W3_18_1_NC_008750_1,-,1329888,1330421,87,533,8.77,1,1,Sputw3181_1177
Sputw3181_1178,Shewanella_W3_18_1_NC_008750_1,-,1330418,1330717,58,299,10.42,1,1,Sputw3181_1178
Sputw3181_1179,Shewanella_W3_18_1_NC_008750_1,-,1330714,1331262,64,548,6.28,1,1,Sputw3181_1179
Sputw3181_1180,Shewanella_W3_18_1_NC_008750_1,-,1331249,1331911,97,662,7.87,1,1,Sputw3181_1180
Sputw3181_1181,Shewanella_W3_18_1_NC_008750_1,-,1331898,1332767,246,869,15.21,1,1,Sputw3181_1181
Sputw3181_1182,Shewanella_W3_18_1_NC_008750_1,-,1332823,1333074,68,251,14.56,1,1,Sputw3181_1182
Sputw3181_1183,Shewanella_W3_18_1_NC_008750_1,+,1333192,1333839,509,647,42.27,1,1,Sputw3181_1183
Sputw3181_1184,Shewanella_W3_18_1_NC_008750_1,+,1334096,1335682,3056,1586,103.54,1,1,prfC
Sputw3181_1185,Shewanella_W3_18_1_NC_008750_1,+,1335765,1335950,44,185,12.78,1,1,Sputw3181_1185
Sputw3181_1186,Shewanella_W3_18_1_NC_008750_1,+,1335961,1336725,98,764,6.89,1,1,Sputw3181_1186
Sputw3181_1187,Shewanella_W3_18_1_NC_008750_1,+,1336902,1338161,7009,1259,299.14,1,1,Sputw3181_1187
Sputw3181_1188,Shewanella_W3_18_1_NC_008750_1,+,1338521,1339378,8826,857,553.39,1,1,Sputw3181_1188
Sputw3181_1189,Shewanella_W3_18_1_NC_008750_1,+,1339785,1340555,451,770,31.47,1,1,Sputw3181_1189
Sputw3181_1190,Shewanella_W3_18_1_NC_008750_1,+,1340740,1342071,673,1331,27.17,1,1,deoA
Sputw3181_1191,Shewanella_W3_18_1_NC_008750_1,+,1342081,1343295,3696,1214,163.59,1,1,Sputw3181_1191
Sputw3181_1192,Shewanella_W3_18_1_NC_008750_1,+,1343387,1344097,3595,710,272.08,1,1,deoD
Sputw3181_1193,Shewanella_W3_18_1_NC_008750_1,-,1344284,1345315,524,1031,27.31,1,1,Sputw3181_1193
Sputw3181_1194,Shewanella_W3_18_1_NC_008750_1,+,1345380,1346375,286,995,15.45,1,1,Sputw3181_1194
Sputw3181_1195,Shewanella_W3_18_1_NC_008750_1,+,1346491,1347468,120,977,6.6,1,1,Sputw3181_1195
Sputw3181_1196,Shewanella_W3_18_1_NC_008750_1,-,1347481,1349868,934,2387,21.03,1,1,Sputw3181_1196
Sputw3181_1197,Shewanella_W3_18_1_NC_008750_1,+,1350025,1351389,753,1364,29.66,1,1,Sputw3181_1197
Sputw3181_1198,Shewanella_W3_18_1_NC_008750_1,-,1351449,1351820,678,371,98.2,1,1,Sputw3181_1198
Sputw3181_1199,Shewanella_W3_18_1_NC_008750_1,+,1352410,1353762,326,1352,12.96,1,1,Sputw3181_1199
Sputw3181_1200,Shewanella_W3_18_1_NC_008750_1,-,1353875,1354306,259,431,32.29,1,1,Sputw3181_1200
Sputw3181_1201,Shewanella_W3_18_1_NC_008750_1,-,1354431,1356323,13,1892,0.37,1,1,Sputw3181_1201
Sputw3181_1202,Shewanella_W3_18_1_NC_008750_1,-,1356313,1357380,4,1067,0.2,1,0,Sputw3181_1202
Sputw3181_1203,Shewanella_W3_18_1_NC_008750_1,-,1357710,1360295,767,2585,15.94,1,1,Sputw3181_1203
Sputw3181_1204,Shewanella_W3_18_1_NC_008750_1,-,1361060,1362391,282,1331,11.38,1,1,Sputw3181_1204
Sputw3181_1205,Shewanella_W3_18_1_NC_008750_1,+,1363135,1363815,191,680,15.09,1,1,Sputw3181_1205
Sputw3181_1206,Shewanella_W3_18_1_NC_008750_1,-,1363840,1364715,16,875,0.98,1,1,Sputw3181_1206
Sputw3181_1207,Shewanella_W3_18_1_NC_008750_1,-,1364757,1365758,7,1001,0.38,1,0,Sputw3181_1207
Sputw3181_1208,Shewanella_W3_18_1_NC_008750_1,+,1365897,1366433,194,536,19.45,1,1,Sputw3181_1208
Sputw3181_1209,Shewanella_W3_18_1_NC_008750_1,-,1366529,1366780,152,251,32.54,1,1,Sputw3181_1209
Sputw3181_1210,Shewanella_W3_18_1_NC_008750_1,-,1366784,1368151,492,1367,19.34,1,1,Sputw3181_1210
Sputw3181_1211,Shewanella_W3_18_1_NC_008750_1,+,1368462,1369304,464,842,29.61,1,1,Sputw3181_1211
Sputw3181_1212,Shewanella_W3_18_1_NC_008750_1,+,1369339,1370835,301,1496,10.81,1,1,Sputw3181_1212
Sputw3181_1213,Shewanella_W3_18_1_NC_008750_1,-,1370909,1371334,60,425,7.59,1,1,Sputw3181_1213
Sputw3181_1214,Shewanella_W3_18_1_NC_008750_1,+,1371577,1372557,250,980,13.71,1,1,Sputw3181_1214
Sputw3181_1215,Shewanella_W3_18_1_NC_008750_1,-,1372708,1373964,1844,1256,78.89,1,1,Sputw3181_1215
Sputw3181_1216,Shewanella_W3_18_1_NC_008750_1,+,1374105,1374995,188,890,11.35,1,1,Sputw3181_1216
Sputw3181_1217,Shewanella_W3_18_1_NC_008750_1,-,1374976,1375791,83,815,5.47,1,1,Sputw3181_1217
Sputw3181_1218,Shewanella_W3_18_1_NC_008750_1,+,1376023,1376451,62,428,7.78,1,1,Sputw3181_1218
Sputw3181_1219,Shewanella_W3_18_1_NC_008750_1,-,1376524,1377168,410,644,34.21,1,1,Sputw3181_1219
Sputw3181_1220,Shewanella_W3_18_1_NC_008750_1,+,1377585,1378823,58,1238,2.52,1,1,Sputw3181_1220
Sputw3181_1221,Shewanella_W3_18_1_NC_008750_1,+,1378837,1382013,392,3176,6.63,1,1,Sputw3181_1221
Sputw3181_1222,Shewanella_W3_18_1_NC_008750_1,-,1382119,1382592,343,473,38.97,1,1,Sputw3181_1222
Sputw3181_1223,Shewanella_W3_18_1_NC_008750_1,-,1382739,1383515,152,776,10.53,1,1,Sputw3181_1223
Sputw3181_1224,Shewanella_W3_18_1_NC_008750_1,+,1383658,1384827,455,1169,20.91,1,1,Sputw3181_1224
Sputw3181_1225,Shewanella_W3_18_1_NC_008750_1,-,1384915,1388055,743,3140,12.71,1,1,Sputw3181_1225
Sputw3181_1226,Shewanella_W3_18_1_NC_008750_1,-,1388055,1389173,182,1118,8.75,1,1,Sputw3181_1226
Sputw3181_1227,Shewanella_W3_18_1_NC_008750_1,-,1389477,1389974,16,497,1.73,1,1,Sputw3181_1227
Sputw3181_1228,Shewanella_W3_18_1_NC_008750_1,-,1389967,1390668,2,701,0.15,1,0,Sputw3181_1228
Sputw3181_1229,Shewanella_W3_18_1_NC_008750_1,-,1390823,1391746,11,923,0.64,1,1,Sputw3181_1229
Sputw3181_1230,Shewanella_W3_18_1_NC_008750_1,+,1391942,1392883,415,941,23.7,1,1,Sputw3181_1230
Sputw3181_1231,Shewanella_W3_18_1_NC_008750_1,-,1393028,1394695,1247,1667,40.2,1,1,Sputw3181_1231
Sputw3181_1232,Shewanella_W3_18_1_NC_008750_1,+,1394885,1396138,5257,1253,225.44,1,1,glyA
Sputw3181_1233,Shewanella_W3_18_1_NC_008750_1,+,1396339,1396788,285,449,34.11,1,1,nrdR
Sputw3181_1234,Shewanella_W3_18_1_NC_008750_1,+,1396896,1398050,552,1154,25.7,1,1,Sputw3181_1234
Sputw3181_1235,Shewanella_W3_18_1_NC_008750_1,+,1398062,1398718,313,656,25.64,1,1,Sputw3181_1235
Sputw3181_1236,Shewanella_W3_18_1_NC_008750_1,+,1398784,1399887,1334,1103,64.99,1,1,Sputw3181_1236
Sputw3181_1237,Shewanella_W3_18_1_NC_008750_1,+,1400019,1400495,1448,476,163.46,1,1,ribH
Sputw3181_1238,Shewanella_W3_18_1_NC_008750_1,+,1400510,1400914,573,404,76.21,1,1,nusB
Sputw3181_1239,Shewanella_W3_18_1_NC_008750_1,+,1400978,1401949,247,971,13.67,1,1,Sputw3181_1239
Sputw3181_1240,Shewanella_W3_18_1_NC_008750_1,+,1401965,1402459,227,494,24.69,1,1,Sputw3181_1240
Sputw3181_1241,Shewanella_W3_18_1_NC_008750_1,-,1402613,1404271,1658,1658,53.73,1,1,Sputw3181_1241
Sputw3181_1242,Shewanella_W3_18_1_NC_008750_1,-,1404399,1405361,333,962,18.6,1,1,Sputw3181_1242
Sputw3181_1243,Shewanella_W3_18_1_NC_008750_1,+,1405736,1406635,437,899,26.12,1,1,Sputw3181_1243
Sputw3181_1244,Shewanella_W3_18_1_NC_008750_1,-,1406897,1407496,661,599,59.3,1,1,Sputw3181_1244
Sputw3181_1245,Shewanella_W3_18_1_NC_008750_1,-,1407471,1410272,1330,2801,25.51,1,1,Sputw3181_1245
Sputw3181_1246,Shewanella_W3_18_1_NC_008750_1,+,1410373,1411725,711,1352,28.26,1,1,rumA
Sputw3181_1247,Shewanella_W3_18_1_NC_008750_1,+,1411878,1414085,1787,2207,43.51,1,1,Sputw3181_1247
Sputw3181_1248,Shewanella_W3_18_1_NC_008750_1,-,1414370,1419139,5034,4769,56.72,1,1,Sputw3181_1248
Sputw3181_1249,Shewanella_W3_18_1_NC_008750_1,+,1419801,1420775,120,974,6.62,1,1,Sputw3181_1249
Sputw3181_1250,Shewanella_W3_18_1_NC_008750_1,+,1420831,1421895,191,1064,9.65,1,1,Sputw3181_1250
Sputw3181_1251,Shewanella_W3_18_1_NC_008750_1,-,1422077,1423783,1122,1706,35.34,1,1,Sputw3181_1251
Sputw3181_1252,Shewanella_W3_18_1_NC_008750_1,-,1423857,1424969,130,1112,6.28,1,1,Sputw3181_1252
Sputw3181_1253,Shewanella_W3_18_1_NC_008750_1,+,1425506,1426432,200,926,11.61,1,1,mazG
Sputw3181_1254,Shewanella_W3_18_1_NC_008750_1,+,1426549,1428186,8868,1637,291.09,1,1,pyrG
Sputw3181_1255,Shewanella_W3_18_1_NC_008750_1,+,1428392,1429687,4370,1295,181.33,1,1,eno
Sputw3181_1256,Shewanella_W3_18_1_NC_008750_1,+,1429787,1430086,184,299,33.07,1,1,Sputw3181_1256
Sputw3181_1257,Shewanella_W3_18_1_NC_008750_1,+,1430095,1430856,338,761,23.87,1,1,ispD
Sputw3181_1258,Shewanella_W3_18_1_NC_008750_1,+,1430897,1431382,262,485,29.03,1,1,ispF
Sputw3181_1259,Shewanella_W3_18_1_NC_008750_1,+,1431404,1432486,1030,1082,51.15,1,1,Sputw3181_1259
Sputw3181_1260,Shewanella_W3_18_1_NC_008750_1,+,1432483,1433232,1134,749,81.35,1,1,surE
Sputw3181_1261,Shewanella_W3_18_1_NC_008750_1,+,1433229,1433864,553,635,46.8,1,1,Sputw3181_1261
Sputw3181_1262,Shewanella_W3_18_1_NC_008750_1,+,1433957,1434841,17906,884,1088.42,1,1,Sputw3181_1262
Sputw3181_1263,Shewanella_W3_18_1_NC_008750_1,+,1434923,1435903,9521,980,522.04,1,1,Sputw3181_1263
Sputw3181_1264,Shewanella_W3_18_1_NC_008750_1,-,1436000,1438570,925,2570,19.34,1,1,Sputw3181_1264
Sputw3181_1265,Shewanella_W3_18_1_NC_008750_1,+,1438954,1440027,2298,1073,115.08,1,1,recA
Sputw3181_1266,Shewanella_W3_18_1_NC_008750_1,+,1440102,1440515,485,413,63.1,1,1,Sputw3181_1266
Sputw3181_1267,Shewanella_W3_18_1_NC_008750_1,+,1440802,1443480,2585,2678,51.87,1,1,alaS
Sputw3181_1268,Shewanella_W3_18_1_NC_008750_1,+,1443490,1444746,2316,1256,99.08,1,1,Sputw3181_1268
Sputw3181_1269,Shewanella_W3_18_1_NC_008750_1,+,1444865,1445062,2591,197,706.73,1,1,Sputw3181_1269
Sputw3181_R0032,Shewanella_W3_18_1_NC_008750_1,+,1445268,1445359,39,91,23.03,1,1,Sputw3181_R0032
id35,Shewanella_W3_18_1_NC_008750_1,+,1445268,1445359,39,91,23.03,1,0,rna31
Sputw3181_R0033,Shewanella_W3_18_1_NC_008750_1,+,1445382,1445458,7,76,4.95,1,0,Sputw3181_R0033
id36,Shewanella_W3_18_1_NC_008750_1,+,1445382,1445458,7,76,4.95,1,0,rna32
Sputw3181_R0034,Shewanella_W3_18_1_NC_008750_1,+,1445483,1445559,5,76,3.54,1,0,Sputw3181_R0034
id37,Shewanella_W3_18_1_NC_008750_1,+,1445483,1445559,5,76,3.54,1,0,rna33
Sputw3181_R0035,Shewanella_W3_18_1_NC_008750_1,+,1445647,1445723,0,76,0,1,0,Sputw3181_R0035
id38,Shewanella_W3_18_1_NC_008750_1,+,1445647,1445723,0,76,0,1,0,rna34
Sputw3181_R0036,Shewanella_W3_18_1_NC_008750_1,+,1445766,1445842,4,76,2.83,1,0,Sputw3181_R0036
id39,Shewanella_W3_18_1_NC_008750_1,+,1445766,1445842,4,76,2.83,1,0,rna35
Sputw3181_R0037,Shewanella_W3_18_1_NC_008750_1,+,1445887,1445963,4,76,2.83,1,0,Sputw3181_R0037
id40,Shewanella_W3_18_1_NC_008750_1,+,1445887,1445963,4,76,2.83,1,0,rna36
Sputw3181_R0038,Shewanella_W3_18_1_NC_008750_1,+,1445999,1446090,38,91,22.44,1,1,Sputw3181_R0038
id41,Shewanella_W3_18_1_NC_008750_1,+,1445999,1446090,38,91,22.44,1,0,rna37
Sputw3181_R0039,Shewanella_W3_18_1_NC_008750_1,+,1446188,1446264,5,76,3.54,1,0,Sputw3181_R0039
id42,Shewanella_W3_18_1_NC_008750_1,+,1446188,1446264,5,76,3.54,1,0,rna38
Sputw3181_1270,Shewanella_W3_18_1_NC_008750_1,-,1446602,1449478,2498,2876,46.67,1,1,valS
Sputw3181_1271,Shewanella_W3_18_1_NC_008750_1,-,1449494,1450024,262,530,26.56,1,1,Sputw3181_1271
Sputw3181_1272,Shewanella_W3_18_1_NC_008750_1,-,1451238,1451597,4920,359,736.41,1,1,Sputw3181_1272
Sputw3181_1273,Shewanella_W3_18_1_NC_008750_1,+,1451895,1452587,573,692,44.49,1,1,Sputw3181_1273
Sputw3181_1274,Shewanella_W3_18_1_NC_008750_1,-,1452687,1453136,6877,449,823.01,1,1,Sputw3181_1274
Sputw3181_1275,Shewanella_W3_18_1_NC_008750_1,+,1453325,1453600,791,275,154.56,1,1,Sputw3181_1275
Sputw3181_1276,Shewanella_W3_18_1_NC_008750_1,-,1453747,1454403,944,656,77.32,1,1,Sputw3181_1276
Sputw3181_1277,Shewanella_W3_18_1_NC_008750_1,+,1455045,1457513,4506,2468,98.11,1,1,thrA
Sputw3181_1278,Shewanella_W3_18_1_NC_008750_1,+,1457510,1458472,1817,962,101.49,1,1,Sputw3181_1278
Sputw3181_1279,Shewanella_W3_18_1_NC_008750_1,+,1458543,1459826,2522,1283,105.63,1,1,Sputw3181_1279
Sputw3181_1280,Shewanella_W3_18_1_NC_008750_1,+,1460050,1460904,167,854,10.51,1,1,Sputw3181_1280
Sputw3181_1281,Shewanella_W3_18_1_NC_008750_1,+,1461180,1464464,997,3284,16.31,1,1,Sputw3181_1281
Sputw3181_1282,Shewanella_W3_18_1_NC_008750_1,-,1464587,1465024,726,437,89.27,1,1,Sputw3181_1282
Sputw3181_1283,Shewanella_W3_18_1_NC_008750_1,-,1465221,1465577,248,356,37.43,1,1,Sputw3181_1283
Sputw3181_1284,Shewanella_W3_18_1_NC_008750_1,-,1465574,1467238,1290,1664,41.66,1,1,Sputw3181_1284
Sputw3181_1285,Shewanella_W3_18_1_NC_008750_1,-,1467243,1467611,84,368,12.27,1,1,Sputw3181_1285
Sputw3181_1286,Shewanella_W3_18_1_NC_008750_1,+,1468034,1469650,456,1616,15.16,1,1,Sputw3181_1286
Sputw3181_1287,Shewanella_W3_18_1_NC_008750_1,+,1469892,1470248,969,356,146.26,1,1,Sputw3181_1287
Sputw3181_1288,Shewanella_W3_18_1_NC_008750_1,-,1470346,1471068,745,722,55.45,1,1,Sputw3181_1288
Sputw3181_1289,Shewanella_W3_18_1_NC_008750_1,+,1471490,1473058,684,1568,23.44,1,1,Sputw3181_1289
Sputw3181_1290,Shewanella_W3_18_1_NC_008750_1,+,1473378,1473617,1205,239,270.92,1,1,Sputw3181_1290
Sputw3181_1291,Shewanella_W3_18_1_NC_008750_1,-,1473685,1474266,235,581,21.73,1,1,Sputw3181_1291
Sputw3181_1292,Shewanella_W3_18_1_NC_008750_1,+,1474400,1475467,208,1067,10.47,1,1,Sputw3181_1292
Sputw3181_1293,Shewanella_W3_18_1_NC_008750_1,-,1475558,1477990,299,2432,6.61,1,1,Sputw3181_1293
Sputw3181_1294,Shewanella_W3_18_1_NC_008750_1,+,1478300,1479541,233,1241,10.09,1,1,Sputw3181_1294
Sputw3181_1295,Shewanella_W3_18_1_NC_008750_1,-,1479650,1480153,397,503,42.41,1,1,Sputw3181_1295
Sputw3181_1296,Shewanella_W3_18_1_NC_008750_1,+,1480337,1481290,498,953,28.08,1,1,Sputw3181_1296
Sputw3181_1297,Shewanella_W3_18_1_NC_008750_1,+,1481333,1482313,321,980,17.6,1,1,Sputw3181_1297
Sputw3181_1298,Shewanella_W3_18_1_NC_008750_1,+,1482351,1483832,789,1481,28.63,1,1,Sputw3181_1298
Sputw3181_1299,Shewanella_W3_18_1_NC_008750_1,+,1483858,1484295,774,437,95.17,1,1,Sputw3181_1299
Sputw3181_1300,Shewanella_W3_18_1_NC_008750_1,+,1484295,1485122,2273,827,147.69,1,1,Sputw3181_1300
Sputw3181_1301,Shewanella_W3_18_1_NC_008750_1,+,1485119,1486369,2486,1250,106.87,1,1,Sputw3181_1301
Sputw3181_1302,Shewanella_W3_18_1_NC_008750_1,+,1486366,1487175,1360,809,90.33,1,1,Sputw3181_1302
Sputw3181_1303,Shewanella_W3_18_1_NC_008750_1,+,1487177,1488430,2355,1253,100.99,1,1,Sputw3181_1303
Sputw3181_1304,Shewanella_W3_18_1_NC_008750_1,+,1488431,1489084,813,653,66.9,1,1,Sputw3181_1304
Sputw3181_1305,Shewanella_W3_18_1_NC_008750_1,+,1489088,1489660,502,572,47.16,1,1,Sputw3181_1305
