#Gene-ID,Chr,Strand,Start,End,Count,Length,RPKM,#-exons,#-expr-exons(>10 reads),Transcripts
Sputw3181_1008,Shewanella_W3_18_1_NC_008750_1,-,1153398,1154105,17,707,1.49,1,1,Sputw3181_1008
Sputw3181_1009,Shewanella_W3_18_1_NC_008750_1,+,1154879,1155214,55,335,10.19,1,1,Sputw3181_1009
Sputw3181_1010,Shewanella_W3_18_1_NC_008750_1,+,1155328,1156938,0,1610,0,1,0,Sputw3181_1010
Sputw3181_1011,Shewanella_W3_18_1_NC_008750_1,+,1156951,1157820,32,869,2.29,1,1,Sputw3181_1011
Sputw3181_1012,Shewanella_W3_18_1_NC_008750_1,+,1158123,1159313,339,1190,17.68,1,1,Sputw3181_1012
Sputw3181_1013,Shewanella_W3_18_1_NC_008750_1,-,1159483,1160145,788,662,73.88,1,1,Sputw3181_1013
Sputw3181_1014,Shewanella_W3_18_1_NC_008750_1,+,1160376,1161308,406,932,27.04,1,1,Sputw3181_1014
Sputw3181_1015,Shewanella_W3_18_1_NC_008750_1,+,1161390,1162295,408,905,27.98,1,1,Sputw3181_1015
Sputw3181_1016,Shewanella_W3_18_1_NC_008750_1,+,1162494,1163423,181,929,12.09,1,1,Sputw3181_1016
Sputw3181_1017,Shewanella_W3_18_1_NC_008750_1,-,1163529,1163867,58,338,10.65,1,1,Sputw3181_1017
Sputw3181_R0021,Shewanella_W3_18_1_NC_008750_1,+,1164216,1164292,21934,76,17912.41,1,1,Sputw3181_R0021
id24,Shewanella_W3_18_1_NC_008750_1,+,1164216,1164292,21934,76,17912.41,1,0,rna20
Sputw3181_1018,Shewanella_W3_18_1_NC_008750_1,-,1164387,1164623,17,236,4.47,1,1,Sputw3181_1018
Sputw3181_1019,Shewanella_W3_18_1_NC_008750_1,+,1164916,1165335,299,419,44.29,1,1,Sputw3181_1019
Sputw3181_1020,Shewanella_W3_18_1_NC_008750_1,-,1165470,1166090,255,620,25.53,1,1,Sputw3181_1020
Sputw3181_1021,Shewanella_W3_18_1_NC_008750_1,+,1166293,1166583,265,290,56.71,1,1,Sputw3181_1021
Sputw3181_1022,Shewanella_W3_18_1_NC_008750_1,+,1166669,1168813,641,2144,18.56,1,1,Sputw3181_1022
Sputw3181_1023,Shewanella_W3_18_1_NC_008750_1,+,1168803,1170059,294,1256,14.53,1,1,Sputw3181_1023
Sputw3181_1024,Shewanella_W3_18_1_NC_008750_1,-,1170154,1170621,43,467,5.71,1,1,Sputw3181_1024
Sputw3181_1025,Shewanella_W3_18_1_NC_008750_1,+,1170829,1171179,494,350,87.6,1,1,Sputw3181_1025
Sputw3181_1026,Shewanella_W3_18_1_NC_008750_1,+,1171203,1171700,723,497,90.29,1,1,Sputw3181_1026
Sputw3181_1027,Shewanella_W3_18_1_NC_008750_1,-,1171770,1172735,824,965,53,1,1,Sputw3181_1027
Sputw3181_1028,Shewanella_W3_18_1_NC_008750_1,-,1172732,1173385,708,653,67.29,1,1,lipB
Sputw3181_1029,Shewanella_W3_18_1_NC_008750_1,-,1173479,1173745,304,266,70.93,1,1,Sputw3181_1029
Sputw3181_1030,Shewanella_W3_18_1_NC_008750_1,-,1173865,1175040,4192,1175,221.43,1,1,Sputw3181_1030
Sputw3181_1031,Shewanella_W3_18_1_NC_008750_1,-,1175186,1176031,604,845,44.36,1,1,Sputw3181_1031
Sputw3181_1032,Shewanella_W3_18_1_NC_008750_1,-,1176015,1177079,930,1064,54.25,1,1,Sputw3181_1032
Sputw3181_1033,Shewanella_W3_18_1_NC_008750_1,-,1177096,1178202,856,1106,48.04,1,1,Sputw3181_1033
Sputw3181_1034,Shewanella_W3_18_1_NC_008750_1,-,1178199,1180055,824,1856,27.55,1,1,Sputw3181_1034
Sputw3181_1035,Shewanella_W3_18_1_NC_008750_1,-,1180117,1180587,437,470,57.71,1,1,Sputw3181_1035
Sputw3181_1036,Shewanella_W3_18_1_NC_008750_1,-,1180587,1180916,1777,329,335.23,1,1,Sputw3181_1036
Sputw3181_1037,Shewanella_W3_18_1_NC_008750_1,-,1181024,1181671,122,647,11.7,1,1,Sputw3181_1037
Sputw3181_1038,Shewanella_W3_18_1_NC_008750_1,-,1181681,1182712,418,1031,25.16,1,1,Sputw3181_1038
Sputw3181_1039,Shewanella_W3_18_1_NC_008750_1,-,1182765,1183259,767,494,96.36,1,1,Sputw3181_1039
Sputw3181_1040,Shewanella_W3_18_1_NC_008750_1,-,1183280,1185859,4087,2579,98.36,1,1,leuS
Sputw3181_1041,Shewanella_W3_18_1_NC_008750_1,+,1185982,1186482,1223,500,151.81,1,1,Sputw3181_1041
Sputw3181_1042,Shewanella_W3_18_1_NC_008750_1,-,1186583,1187242,89,659,8.38,1,1,Sputw3181_1042
Sputw3181_1043,Shewanella_W3_18_1_NC_008750_1,-,1187357,1187659,75,302,15.41,1,1,Sputw3181_1043
Sputw3181_1044,Shewanella_W3_18_1_NC_008750_1,-,1187711,1187860,69,149,28.74,1,1,Sputw3181_1044
Sputw3181_1045,Shewanella_W3_18_1_NC_008750_1,-,1187871,1189427,612,1556,24.41,1,1,lnt
Sputw3181_1046,Shewanella_W3_18_1_NC_008750_1,-,1189470,1190345,3635,875,257.84,1,1,Sputw3181_1046
Sputw3181_1047,Shewanella_W3_18_1_NC_008750_1,-,1190385,1190846,1261,461,169.77,1,1,Sputw3181_1047
Sputw3181_1048,Shewanella_W3_18_1_NC_008750_1,-,1190836,1191885,902,1049,53.37,1,1,Sputw3181_1048
Sputw3181_1049,Shewanella_W3_18_1_NC_008750_1,-,1192132,1193556,1173,1424,51.13,1,1,Sputw3181_1049
Sputw3181_1050,Shewanella_W3_18_1_NC_008750_1,+,1193917,1195158,1212,1241,60.62,1,1,Sputw3181_1050
Sputw3181_1051,Shewanella_W3_18_1_NC_008750_1,+,1195264,1195890,1413,626,140.09,1,1,Sputw3181_1051
Sputw3181_1052,Shewanella_W3_18_1_NC_008750_1,+,1196025,1197116,2706,1091,153.94,1,1,ychF
Sputw3181_R0022,Shewanella_W3_18_1_NC_008750_1,+,1197325,1197401,59,76,48.18,1,1,Sputw3181_R0022
id25,Shewanella_W3_18_1_NC_008750_1,+,1197325,1197401,59,76,48.18,1,0,rna21
Sputw3181_R0023,Shewanella_W3_18_1_NC_008750_1,+,1197472,1197556,3131,84,2313.42,1,1,Sputw3181_R0023
id26,Shewanella_W3_18_1_NC_008750_1,+,1197472,1197556,3131,84,2313.42,1,0,rna22
Sputw3181_R0024,Shewanella_W3_18_1_NC_008750_1,+,1197605,1197679,5,74,4.19,1,0,Sputw3181_R0024
id27,Shewanella_W3_18_1_NC_008750_1,+,1197605,1197679,5,74,4.19,1,0,rna23
Sputw3181_R0025,Shewanella_W3_18_1_NC_008750_1,+,1197702,1197776,12,74,10.06,1,1,Sputw3181_R0025
id28,Shewanella_W3_18_1_NC_008750_1,+,1197702,1197776,12,74,10.06,1,0,rna24
Sputw3181_R0026,Shewanella_W3_18_1_NC_008750_1,+,1197779,1197855,6,76,4.9,1,0,Sputw3181_R0026
id29,Shewanella_W3_18_1_NC_008750_1,+,1197779,1197855,6,76,4.9,1,0,rna25
Sputw3181_R0027,Shewanella_W3_18_1_NC_008750_1,+,1197938,1198022,1915,84,1414.94,1,1,Sputw3181_R0027
id30,Shewanella_W3_18_1_NC_008750_1,+,1197938,1198022,1915,84,1414.94,1,0,rna26
Sputw3181_R0028,Shewanella_W3_18_1_NC_008750_1,+,1198066,1198140,1144,74,959.5,1,1,Sputw3181_R0028
id31,Shewanella_W3_18_1_NC_008750_1,+,1198066,1198140,1144,74,959.5,1,0,rna27
Sputw3181_1053,Shewanella_W3_18_1_NC_008750_1,-,1198354,1199004,48,650,4.58,1,1,Sputw3181_1053
Sputw3181_1054,Shewanella_W3_18_1_NC_008750_1,+,1199415,1200053,559,638,54.38,1,1,Sputw3181_1054
Sputw3181_1055,Shewanella_W3_18_1_NC_008750_1,+,1200069,1200581,388,512,47.03,1,1,Sputw3181_1055
Sputw3181_1056,Shewanella_W3_18_1_NC_008750_1,+,1200619,1201437,1087,818,82.48,1,1,Sputw3181_1056
Sputw3181_1057,Shewanella_W3_18_1_NC_008750_1,+,1201737,1202213,1017,476,132.61,1,1,Sputw3181_1057
Sputw3181_1058,Shewanella_W3_18_1_NC_008750_1,+,1202567,1203112,187,545,21.3,1,1,Sputw3181_1058
Sputw3181_1059,Shewanella_W3_18_1_NC_008750_1,+,1203338,1205152,245,1814,8.38,1,1,secD
Sputw3181_1060,Shewanella_W3_18_1_NC_008750_1,+,1205155,1206051,159,896,11.01,1,1,secF
Sputw3181_1061,Shewanella_W3_18_1_NC_008750_1,-,1206130,1206429,757,299,157.14,1,1,Sputw3181_1061
Sputw3181_1062,Shewanella_W3_18_1_NC_008750_1,+,1206520,1207149,3303,629,325.92,1,1,rrmJ
Sputw3181_1063,Shewanella_W3_18_1_NC_008750_1,+,1207179,1209152,14676,1973,461.67,1,1,Sputw3181_1063
Sputw3181_1064,Shewanella_W3_18_1_NC_008750_1,+,1209364,1210197,581,833,43.29,1,1,Sputw3181_1064
Sputw3181_1065,Shewanella_W3_18_1_NC_008750_1,+,1210278,1211615,1999,1337,92.8,1,1,glmM
Sputw3181_1066,Shewanella_W3_18_1_NC_008750_1,+,1211810,1212592,3439,782,272.95,1,1,Sputw3181_1066
Sputw3181_1067,Shewanella_W3_18_1_NC_008750_1,+,1212594,1212929,660,335,122.28,1,1,secG
Sputw3181_R0029,Shewanella_W3_18_1_NC_008750_1,+,1212941,1213027,14013,86,10113.06,1,1,Sputw3181_R0029
id32,Shewanella_W3_18_1_NC_008750_1,+,1212941,1213027,14013,86,10113.06,1,0,rna28
Sputw3181_R0030,Shewanella_W3_18_1_NC_008750_1,+,1213110,1213186,5329,76,4351.93,1,1,Sputw3181_R0030
id33,Shewanella_W3_18_1_NC_008750_1,+,1213110,1213186,5329,76,4351.93,1,0,rna29
Sputw3181_1068,Shewanella_W3_18_1_NC_008750_1,+,1213361,1213816,1215,455,165.74,1,1,Sputw3181_1068
Sputw3181_1069,Shewanella_W3_18_1_NC_008750_1,+,1213846,1215345,4367,1499,180.81,1,1,nusA
Sputw3181_1070,Shewanella_W3_18_1_NC_008750_1,+,1215371,1218013,9856,2642,231.54,1,1,infB
Sputw3181_1071,Shewanella_W3_18_1_NC_008750_1,+,1218077,1218526,472,449,65.24,1,1,rbfA
Sputw3181_1072,Shewanella_W3_18_1_NC_008750_1,+,1218526,1219482,1039,956,67.45,1,1,truB
Sputw3181_R0031,Shewanella_W3_18_1_NC_008750_1,+,1219555,1219667,1079,112,597.93,1,1,Sputw3181_R0031
id34,Shewanella_W3_18_1_NC_008750_1,+,1219555,1219667,1079,112,597.93,1,0,rna30
Sputw3181_1073,Shewanella_W3_18_1_NC_008750_1,+,1219611,1219880,2106,269,485.91,1,1,rpsO
Sputw3181_1074,Shewanella_W3_18_1_NC_008750_1,-,1219957,1222005,1740,2048,52.73,1,1,Sputw3181_1074
Sputw3181_1075,Shewanella_W3_18_1_NC_008750_1,+,1222201,1224300,9562,2099,282.74,1,1,Sputw3181_1075
Sputw3181_1076,Shewanella_W3_18_1_NC_008750_1,+,1224492,1225397,2538,905,174.06,1,1,Sputw3181_1076
Sputw3181_1077,Shewanella_W3_18_1_NC_008750_1,-,1226232,1227473,169,1241,8.45,1,1,Sputw3181_1077
Sputw3181_1078,Shewanella_W3_18_1_NC_008750_1,-,1227475,1227744,49,269,11.31,1,1,Sputw3181_1078
Sputw3181_1079,Shewanella_W3_18_1_NC_008750_1,-,1227747,1228721,240,974,15.29,1,1,Sputw3181_1079
Sputw3181_1080,Shewanella_W3_18_1_NC_008750_1,-,1228826,1229104,1,278,0.22,1,0,Sputw3181_1080
Sputw3181_1081,Shewanella_W3_18_1_NC_008750_1,+,1229186,1229629,23,443,3.22,1,1,Sputw3181_1081
Sputw3181_1082,Shewanella_W3_18_1_NC_008750_1,-,1229640,1230908,77,1268,3.77,1,1,Sputw3181_1082
Sputw3181_1083,Shewanella_W3_18_1_NC_008750_1,-,1230916,1231365,77,449,10.64,1,1,Sputw3181_1083
Sputw3181_1084,Shewanella_W3_18_1_NC_008750_1,+,1232005,1232910,163,905,11.18,1,1,Sputw3181_1084
Sputw3181_1085,Shewanella_W3_18_1_NC_008750_1,+,1232998,1233297,26,299,5.4,1,1,Sputw3181_1085
Sputw3181_1086,Shewanella_W3_18_1_NC_008750_1,+,1233619,1234542,785,923,52.79,1,1,Sputw3181_1086
Sputw3181_1087,Shewanella_W3_18_1_NC_008750_1,+,1234656,1237079,1563,2423,40.04,1,1,Sputw3181_1087
Sputw3181_1088,Shewanella_W3_18_1_NC_008750_1,+,1237086,1238375,674,1289,32.45,1,1,Sputw3181_1088
Sputw3181_1089,Shewanella_W3_18_1_NC_008750_1,+,1238385,1239548,812,1163,43.33,1,1,Sputw3181_1089
Sputw3181_1090,Shewanella_W3_18_1_NC_008750_1,+,1239563,1242580,2917,3017,60.01,1,1,Sputw3181_1090
Sputw3181_1091,Shewanella_W3_18_1_NC_008750_1,+,1242603,1243688,1215,1085,69.5,1,1,Sputw3181_1091
Sputw3181_1092,Shewanella_W3_18_1_NC_008750_1,+,1243711,1244262,2245,551,252.88,1,1,Sputw3181_1092
Sputw3181_1093,Shewanella_W3_18_1_NC_008750_1,+,1244391,1244564,1805,173,647.56,1,1,Sputw3181_1093
Sputw3181_1094,Shewanella_W3_18_1_NC_008750_1,+,1244566,1244934,720,368,121.43,1,1,Sputw3181_1094
Sputw3181_1095,Shewanella_W3_18_1_NC_008750_1,+,1244944,1246098,946,1154,50.88,1,1,Sputw3181_1095
Sputw3181_1096,Shewanella_W3_18_1_NC_008750_1,+,1246091,1247281,1353,1190,70.57,1,1,Sputw3181_1096
Sputw3181_1097,Shewanella_W3_18_1_NC_008750_1,+,1247282,1247995,598,713,52.05,1,1,Sputw3181_1097
Sputw3181_1098,Shewanella_W3_18_1_NC_008750_1,+,1248113,1250263,150,2150,4.33,1,1,Sputw3181_1098
Sputw3181_1099,Shewanella_W3_18_1_NC_008750_1,+,1250312,1252135,412,1823,14.03,1,1,Sputw3181_1099
Sputw3181_1100,Shewanella_W3_18_1_NC_008750_1,+,1252145,1252705,72,560,7.98,1,1,Sputw3181_1100
Sputw3181_1101,Shewanella_W3_18_1_NC_008750_1,+,1252692,1253327,126,635,12.32,1,1,Sputw3181_1101
Sputw3181_1102,Shewanella_W3_18_1_NC_008750_1,-,1253354,1253941,392,587,41.45,1,1,Sputw3181_1102
Sputw3181_1103,Shewanella_W3_18_1_NC_008750_1,-,1253955,1254194,2068,239,537.03,1,1,Sputw3181_1103
Sputw3181_1104,Shewanella_W3_18_1_NC_008750_1,+,1254230,1254511,212,281,46.83,1,1,Sputw3181_1104
Sputw3181_1105,Shewanella_W3_18_1_NC_008750_1,+,1254508,1255134,359,626,35.59,1,1,Sputw3181_1105
Sputw3181_1106,Shewanella_W3_18_1_NC_008750_1,+,1255115,1256014,438,899,30.24,1,1,Sputw3181_1106
Sputw3181_1107,Shewanella_W3_18_1_NC_008750_1,+,1256017,1257306,583,1289,28.07,1,1,Sputw3181_1107
Sputw3181_1108,Shewanella_W3_18_1_NC_008750_1,+,1257303,1257953,24894,650,2377.01,1,1,Sputw3181_1108
Sputw3181_1109,Shewanella_W3_18_1_NC_008750_1,+,1257950,1258339,3066,389,489.18,1,1,Sputw3181_1109
Sputw3181_1110,Shewanella_W3_18_1_NC_008750_1,+,1258748,1261243,2549,2495,63.41,1,1,Sputw3181_1110
Sputw3181_1111,Shewanella_W3_18_1_NC_008750_1,+,1261269,1261733,515,464,68.89,1,1,Sputw3181_1111
Sputw3181_1112,Shewanella_W3_18_1_NC_008750_1,-,1261820,1262269,153,449,21.15,1,1,Sputw3181_1112
Sputw3181_1113,Shewanella_W3_18_1_NC_008750_1,-,1262840,1263595,3,755,0.25,1,0,Sputw3181_1113
Sputw3181_1114,Shewanella_W3_18_1_NC_008750_1,-,1263607,1265148,4,1541,0.16,1,0,Sputw3181_1114
Sputw3181_1115,Shewanella_W3_18_1_NC_008750_1,+,1265250,1265513,9,263,2.12,1,0,Sputw3181_1115
Sputw3181_1116,Shewanella_W3_18_1_NC_008750_1,+,1265548,1267053,50,1505,2.06,1,1,Sputw3181_1116
Sputw3181_1117,Shewanella_W3_18_1_NC_008750_1,+,1267046,1267801,16,755,1.32,1,1,Sputw3181_1117
Sputw3181_1118,Shewanella_W3_18_1_NC_008750_1,-,1267824,1268675,0,851,0,1,0,Sputw3181_1118
Sputw3181_1119,Shewanella_W3_18_1_NC_008750_1,-,1268690,1268974,0,284,0,1,0,Sputw3181_1119
Sputw3181_1120,Shewanella_W3_18_1_NC_008750_1,+,1269595,1270020,245,425,35.78,1,1,Sputw3181_1120
Sputw3181_1121,Shewanella_W3_18_1_NC_008750_1,+,1270177,1270356,56,179,19.42,1,1,Sputw3181_1121
Sputw3181_1122,Shewanella_W3_18_1_NC_008750_1,+,1270783,1271136,1562,353,274.64,1,1,Sputw3181_1122
Sputw3181_1123,Shewanella_W3_18_1_NC_008750_1,-,1271177,1272155,4,978,0.25,1,0,Sputw3181_1123
Sputw3181_1124,Shewanella_W3_18_1_NC_008750_1,+,1272501,1273529,393,1028,23.73,1,1,Sputw3181_1124
Sputw3181_1125,Shewanella_W3_18_1_NC_008750_1,+,1273574,1273852,39,278,8.71,1,1,Sputw3181_1125
Sputw3181_1126,Shewanella_W3_18_1_NC_008750_1,+,1274449,1277103,260,2654,6.08,1,1,Sputw3181_1126
Sputw3181_1127,Shewanella_W3_18_1_NC_008750_1,-,1277356,1278207,1,851,0.07,1,0,Sputw3181_1127
Sputw3181_1128,Shewanella_W3_18_1_NC_008750_1,-,1278222,1278506,0,284,0,1,0,Sputw3181_1128
Sputw3181_1129,Shewanella_W3_18_1_NC_008750_1,+,1278712,1280022,182,1310,8.62,1,1,Sputw3181_1129
Sputw3181_1130,Shewanella_W3_18_1_NC_008750_1,+,1280019,1283210,514,3191,10,1,1,Sputw3181_1130
Sputw3181_1131,Shewanella_W3_18_1_NC_008750_1,+,1283212,1284705,450,1493,18.71,1,1,Sputw3181_1131
Sputw3181_1132,Shewanella_W3_18_1_NC_008750_1,+,1284995,1285174,106,179,36.75,1,1,Sputw3181_1132
Sputw3181_1133,Shewanella_W3_18_1_NC_008750_1,+,1285217,1285528,178,311,35.52,1,1,Sputw3181_1133
Sputw3181_1134,Shewanella_W3_18_1_NC_008750_1,+,1285519,1285635,29,116,15.52,1,1,Sputw3181_1134
Sputw3181_1135,Shewanella_W3_18_1_NC_008750_1,+,1285681,1285902,55,221,15.45,1,1,Sputw3181_1135
Sputw3181_1136,Shewanella_W3_18_1_NC_008750_1,+,1286021,1286191,324,170,118.29,1,1,Sputw3181_1136
Sputw3181_1137,Shewanella_W3_18_1_NC_008750_1,-,1286270,1286632,9,362,1.54,1,0,Sputw3181_1137
Sputw3181_1138,Shewanella_W3_18_1_NC_008750_1,+,1287161,1287415,7,254,1.71,1,0,Sputw3181_1138
Sputw3181_1139,Shewanella_W3_18_1_NC_008750_1,+,1287626,1288318,603,692,54.08,1,1,Sputw3181_1139
Sputw3181_1140,Shewanella_W3_18_1_NC_008750_1,+,1288318,1290717,1161,2399,30.04,1,1,Sputw3181_1140
Sputw3181_1141,Shewanella_W3_18_1_NC_008750_1,+,1290710,1291057,148,347,26.47,1,1,Sputw3181_1141
Sputw3181_1142,Shewanella_W3_18_1_NC_008750_1,+,1291041,1291553,153,512,18.55,1,1,Sputw3181_1142
Sputw3181_1143,Shewanella_W3_18_1_NC_008750_1,+,1291564,1292688,286,1124,15.79,1,1,Sputw3181_1143
Sputw3181_1144,Shewanella_W3_18_1_NC_008750_1,+,1292672,1293700,261,1028,15.76,1,1,Sputw3181_1144
Sputw3181_1145,Shewanella_W3_18_1_NC_008750_1,+,1293703,1297395,832,3692,13.99,1,1,Sputw3181_1145
Sputw3181_1146,Shewanella_W3_18_1_NC_008750_1,+,1297637,1297885,335,248,83.84,1,1,Sputw3181_1146
Sputw3181_1147,Shewanella_W3_18_1_NC_008750_1,+,1297895,1300168,3894,2273,106.33,1,1,Sputw3181_1147
Sputw3181_1148,Shewanella_W3_18_1_NC_008750_1,+,1300188,1300706,1585,518,189.91,1,1,Sputw3181_1148
Sputw3181_1149,Shewanella_W3_18_1_NC_008750_1,-,1300765,1301439,322,674,29.65,1,1,Sputw3181_1149
Sputw3181_1150,Shewanella_W3_18_1_NC_008750_1,-,1301548,1302150,1185,602,122.17,1,1,Sputw3181_1150
Sputw3181_1151,Shewanella_W3_18_1_NC_008750_1,+,1302518,1302844,1482,326,282.15,1,1,Sputw3181_1151
Sputw3181_1152,Shewanella_W3_18_1_NC_008750_1,+,1302860,1303279,3209,419,475.34,1,1,Sputw3181_1152
Sputw3181_1153,Shewanella_W3_18_1_NC_008750_1,+,1303359,1304177,6044,818,458.59,1,1,Sputw3181_1153
Sputw3181_1154,Shewanella_W3_18_1_NC_008750_1,+,1304464,1305480,2649,1016,161.82,1,1,Sputw3181_1154
Sputw3181_1155,Shewanella_W3_18_1_NC_008750_1,+,1305573,1306649,3910,1076,225.54,1,1,Sputw3181_1155
Sputw3181_1156,Shewanella_W3_18_1_NC_008750_1,+,1306649,1307416,7177,767,580.76,1,1,Sputw3181_1156
Sputw3181_1157,Shewanella_W3_18_1_NC_008750_1,+,1307516,1308469,7547,953,491.51,1,1,Sputw3181_1157
Sputw3181_1158,Shewanella_W3_18_1_NC_008750_1,+,1308531,1308971,2859,440,403.28,1,1,Sputw3181_1158
Sputw3181_1159,Shewanella_W3_18_1_NC_008750_1,+,1309041,1310696,16004,1655,600.18,1,1,Sputw3181_1159
Sputw3181_1160,Shewanella_W3_18_1_NC_008750_1,+,1310780,1311277,3541,497,442.2,1,1,Sputw3181_1160
Sputw3181_1161,Shewanella_W3_18_1_NC_008750_1,+,1311277,1311618,2536,341,461.58,1,1,Sputw3181_1161
Sputw3181_1162,Shewanella_W3_18_1_NC_008750_1,+,1311710,1312783,5443,1073,314.84,1,1,Sputw3181_1162
Sputw3181_1163,Shewanella_W3_18_1_NC_008750_1,+,1312873,1313580,102,707,8.95,1,1,Sputw3181_1163
Sputw3181_1164,Shewanella_W3_18_1_NC_008750_1,+,1313953,1314363,1728,410,261.58,1,1,Sputw3181_1164
Sputw3181_1165,Shewanella_W3_18_1_NC_008750_1,-,1314429,1317551,1029,3122,20.46,1,1,Sputw3181_1165
Sputw3181_1166,Shewanella_W3_18_1_NC_008750_1,-,1317561,1318580,111,1019,6.76,1,1,Sputw3181_1166
Sputw3181_1167,Shewanella_W3_18_1_NC_008750_1,-,1318659,1319903,135,1244,6.74,1,1,Sputw3181_1167
Sputw3181_1168,Shewanella_W3_18_1_NC_008750_1,-,1319955,1320320,43,365,7.31,1,1,Sputw3181_1168
Sputw3181_1169,Shewanella_W3_18_1_NC_008750_1,-,1320363,1321268,178,905,12.21,1,1,Sputw3181_1169
Sputw3181_1170,Shewanella_W3_18_1_NC_008750_1,+,1321291,1321755,792,464,105.94,1,1,Sputw3181_1170
Sputw3181_1171,Shewanella_W3_18_1_NC_008750_1,+,1321777,1322694,1504,917,101.8,1,1,Sputw3181_1171
Sputw3181_1172,Shewanella_W3_18_1_NC_008750_1,+,1322696,1323022,117,326,22.28,1,1,Sputw3181_1172
Sputw3181_1173,Shewanella_W3_18_1_NC_008750_1,+,1323458,1324402,151,944,9.93,1,1,Sputw3181_1173
Sputw3181_1174,Shewanella_W3_18_1_NC_008750_1,+,1324405,1325793,377,1388,16.86,1,1,Sputw3181_1174
Sputw3181_1175,Shewanella_W3_18_1_NC_008750_1,+,1325797,1329366,746,3569,12.97,1,1,Sputw3181_1175
Sputw3181_1176,Shewanella_W3_18_1_NC_008750_1,-,1329399,1329830,98,431,14.11,1,1,Sputw3181_1176
Sputw3181_1177,Shewanella_W3_18_1_NC_008750_1,-,1329888,1330421,192,533,22.36,1,1,Sputw3181_1177
Sputw3181_1178,Shewanella_W3_18_1_NC_008750_1,-,1330418,1330717,77,299,15.98,1,1,Sputw3181_1178
Sputw3181_1179,Shewanella_W3_18_1_NC_008750_1,-,1330714,1331262,155,548,17.56,1,1,Sputw3181_1179
Sputw3181_1180,Shewanella_W3_18_1_NC_008750_1,-,1331249,1331911,159,662,14.91,1,1,Sputw3181_1180
Sputw3181_1181,Shewanella_W3_18_1_NC_008750_1,-,1331898,1332767,376,869,26.85,1,1,Sputw3181_1181
Sputw3181_1182,Shewanella_W3_18_1_NC_008750_1,-,1332823,1333074,102,251,25.22,1,1,Sputw3181_1182
Sputw3181_1183,Shewanella_W3_18_1_NC_008750_1,+,1333192,1333839,679,647,65.14,1,1,Sputw3181_1183
Sputw3181_1184,Shewanella_W3_18_1_NC_008750_1,+,1334096,1335682,3499,1586,136.93,1,1,prfC
Sputw3181_1185,Shewanella_W3_18_1_NC_008750_1,+,1335765,1335950,90,185,30.19,1,1,Sputw3181_1185
Sputw3181_1186,Shewanella_W3_18_1_NC_008750_1,+,1335961,1336725,136,764,11.05,1,1,Sputw3181_1186
Sputw3181_1187,Shewanella_W3_18_1_NC_008750_1,+,1336902,1338161,4077,1259,200.99,1,1,Sputw3181_1187
Sputw3181_1188,Shewanella_W3_18_1_NC_008750_1,+,1338521,1339378,6224,857,450.75,1,1,Sputw3181_1188
Sputw3181_1189,Shewanella_W3_18_1_NC_008750_1,+,1339785,1340555,420,770,33.85,1,1,Sputw3181_1189
Sputw3181_1190,Shewanella_W3_18_1_NC_008750_1,+,1340740,1342071,554,1331,25.83,1,1,deoA
Sputw3181_1191,Shewanella_W3_18_1_NC_008750_1,+,1342081,1343295,2752,1214,140.7,1,1,Sputw3181_1191
Sputw3181_1192,Shewanella_W3_18_1_NC_008750_1,+,1343387,1344097,3218,710,281.31,1,1,deoD
Sputw3181_1193,Shewanella_W3_18_1_NC_008750_1,-,1344284,1345315,658,1031,39.61,1,1,Sputw3181_1193
Sputw3181_1194,Shewanella_W3_18_1_NC_008750_1,+,1345380,1346375,373,995,23.27,1,1,Sputw3181_1194
Sputw3181_1195,Shewanella_W3_18_1_NC_008750_1,+,1346491,1347468,194,977,12.32,1,1,Sputw3181_1195
Sputw3181_1196,Shewanella_W3_18_1_NC_008750_1,-,1347481,1349868,1158,2387,30.11,1,1,Sputw3181_1196
Sputw3181_1197,Shewanella_W3_18_1_NC_008750_1,+,1350025,1351389,1194,1364,54.33,1,1,Sputw3181_1197
Sputw3181_1198,Shewanella_W3_18_1_NC_008750_1,-,1351449,1351820,536,371,89.67,1,1,Sputw3181_1198
Sputw3181_1199,Shewanella_W3_18_1_NC_008750_1,+,1352410,1353762,338,1352,15.52,1,1,Sputw3181_1199
Sputw3181_1200,Shewanella_W3_18_1_NC_008750_1,-,1353875,1354306,169,431,24.34,1,1,Sputw3181_1200
Sputw3181_1201,Shewanella_W3_18_1_NC_008750_1,-,1354431,1356323,43,1892,1.41,1,1,Sputw3181_1201
Sputw3181_1202,Shewanella_W3_18_1_NC_008750_1,-,1356313,1357380,0,1067,0,1,0,Sputw3181_1202
Sputw3181_1203,Shewanella_W3_18_1_NC_008750_1,-,1357710,1360295,677,2585,16.25,1,1,Sputw3181_1203
Sputw3181_1204,Shewanella_W3_18_1_NC_008750_1,-,1361060,1362391,270,1331,12.59,1,1,Sputw3181_1204
Sputw3181_1205,Shewanella_W3_18_1_NC_008750_1,+,1363135,1363815,290,680,26.47,1,1,Sputw3181_1205
Sputw3181_1206,Shewanella_W3_18_1_NC_008750_1,-,1363840,1364715,14,875,0.99,1,1,Sputw3181_1206
Sputw3181_1207,Shewanella_W3_18_1_NC_008750_1,-,1364757,1365758,5,1001,0.31,1,0,Sputw3181_1207
