"","Lactate_CC","Shew_HL_HO2","C_lim_CC","FC.HLHO.div.C_Lim","FC.HLHO.div.C_Lim","FC.lact.div.HLHO","W3181","X","Genome.count","PMID","Product.Descriptor","GENE","Alias","Role","Regulated.by","Essentiality.Class.in.MR.1","FIG.Function","FIG.Subsystem","CAZY","family","Merops.family","cofactor..organic.","cofactor..inorganic","substrate","Transport.Family","EC.NUMBER","evolution","Genome.count.1","Localization","Group.ID"
"0929",66.1850294579955,62.3409335835191,64.8570909266286,0.961204591399945,0.961204591399945,1.06166246883882,"W3181_0929",NA,12,"","diguanylate cyclase with PAS and GAF sensory domains","","","Sensory transduction","","Dispensable","GAF domain/GGDEF domain/EAL domain protein","CBSS-323850.3.peg.3284","","","","","","","","2.7.7.65","",1,"cyt","Shw00856"
"0930",1.35071488689787,1.86092339055281,1.60140965250935,1.16205331199098,1.16205331199098,0.725830463389803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0931",0,0,0,1,1,1,"W3181_0931",NA,1,"","ISSPu7 transposase TnpA_ISSpu7","tnpA_ISSpu7","","DNA mobilization - IS element- interrupts W3181_0932","","","hypothetical protein","","","","","","","","","","mobile - ISSpu7",1,"cyt","tnpa_ISSpu7"
"0932",36.4693019462424,18.6092339055281,0,151.294584597789,151.294584597789,1.95974225115247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0933",13.5071488689787,6.51323186693483,12.8112772200748,0.508398323996053,0.508398323996053,2.07380132397086,"W3181_0933",NA,22,"","periplasmic alanyl aminopeptidase","","","Aminopeptidase","","Dispensable","Membrane alanine aminopeptidase N (EC 3.4.11.2)","Aminopeptidases (EC 3.4.11.-)","","","M01","","Zn","","","3.4.11.-","core",1,"peri","Shw00858"
"0934",399.811606521769,283.790817059303,346.705189768274,0.818536397591797,0.818536397591797,1.40882503057955,"W3181_0934",NA,22,"","TIGR02722 family lipoprotein","","","","","Dispensable","Lipoprotein YcfM part of a salvage pathway of unknown substrate","","","","","","","","","","core",1,"LP-OM","Shw00859"
"0935",41.8721614938339,39.079391201609,21.6190303088762,1.8076384853193,1.8076384853193,1.07146401738495,"W3181_0935",NA,22,"","lipoprotein with a tetratricopeptide repeat","","","","","Dispensable","putative lipoprotein","","","","","","","","","","core",1,"LP-OM","Shw00860"
"0936",18.9100084165701,22.3310806866337,24.8218496138949,0.899654177025273,0.899654177025273,0.846802207288103,"W3181_0936",NA,15,"","peptide deformylase Def","def","","Translation termination factors","","Dispensable","Peptide deformylase (EC 3.5.1.88)","Bacterial RNA-metabolizing Zn-dependent hydrolases; <br>Conserved gene cluster associated with Met-tRNA formyltransferase; <br>Translation termination factors bacterial","","","","","","","","3.5.1.88","",1,"cyt","Shw00861"
"0937",36.4693019462424,38.1489295063326,96.8852839768155,0.39375360158372,0.39375360158372,0.955971829830472,"W3181_0937",NA,22,"","functionally uncharacterized protein SlyX","slyX","","","","Dispensable","Protein slyX","","","","","","","","","","core",1,"cyt","Shw00862"
"0938",55.3793103628126,63.2713952787955,43.2380606177524,1.46332639287753,1.46332639287753,0.87526614702888,"W3181_0938",NA,19,"","WD-40 repeat lipoprotein","","","","","Dispensable","WD-40 repeat protein","","","","","","","","","","",1,"LP-OM","Shw00863"
"0939",63.4835996841998,50.2449315449258,168.948718339736,0.297397530082999,0.297397530082999,1.26348265849336,"W3181_0939",NA,22,"","peptidyl-prolyl cis-trans isomerase FklB","fklB","","Peptidyl-prolyl cis-trans isomerase","","Dispensable","FKBP-type peptidyl-prolyl cis-trans isomerase FkpA precursor (EC 5.2.1.8)","Peptidyl-prolyl cis-trans isomerase; <br>Potassium homeostasis","","","","","","","","5.2.1.8","core",1,"LP-OM","Shw00864"
"0940",12.1564339820808,7.44369356221123,15.2133916988388,0.489285605048833,0.489285605048833,1.63311854262706,"W3181_0940",NA,19,"21705528","extracellular endonuclease ExeM","exeM","","extracellular DNA degradation","","Dispensable","Nuclease","","","","","","","","","3.1.-.-","",1,"extra","Shw00865a"
"0941",56.7300252497104,57.6886251071371,54.4479281853178,1.05951919622707,1.05951919622707,0.983383208463603,"W3181_0941",NA,22,"","4-hydroxybenzoyl-CoA thioesterase family protein","","","","","Dispensable Unclear In Ecoli","ComA operon protein 2","","","","","","","","","","core",1,"cyt","Shw00867"
"0942",82.3936081007699,54.8972400213079,75.2662536679394,0.729373887313486,0.729373887313486,1.50086977175519,"W3181_0942",NA,22,"","conserved hypothetical membrane protein","","","","","Unknown","hypothetical protein","","","","","","","","","","core",1,"IM 2 TM","Shw00868"
"0943",28.3650126248552,10.2350786480404,16.8148013513482,0.608694591995274,0.608694591995274,2.77135267839743,"W3181_0943",NA,11,"","dienelactone hydrolase family protein YghX","yghX","","","","Dispensable","Dienelactone hydrolase","","","","","","","","","","",1,"peri","Shw00824"
"0944",29.7157275117531,19.5396956008045,8.80775308880141,2.21846541380096,2.21846541380096,1.52078763757863,"W3181_0944",NA,3,"","Abortive infection protein","","","","","","hypothetical protein","","","","","","","","","","",1,"IM 6 TM","Shw04755"
"0945",24.3128679641616,22.3310806866337,35.2310123552056,0.633847261085988,0.633847261085988,1.0887456950847,"W3181_0945",NA,22,"","inner membrane MAPEG superfamily protein","","","","","Dispensable","hypothetical protein","","","","","","","","","","core",1,"IM 3 TM","Shw07494"
"0946",2.70142977379574,2.79138508582921,1.60140965250935,1.74307996798647,1.74307996798647,0.967773951186404,"W3181_0946",NA,8,"","bifunctional transcriptional regulator GntR family / aminotransferase","","","Sensory transduction","","","Transcriptional regulator GntR family domain / Aspartate aminotransferase (EC 2.6.1.1)","Glutamine Glutamate Aspartate and Asparagine Biosynthesis; <br>Threonine and Homoserine Biosynthesis","","GntR","","","","","","","",1,"cyt","Shw06394"
"0947",6.75357443448934,6.51323186693483,0,52.9531046092263,52.9531046092263,1.03690066198543,"W3181_0947",NA,7,"","acteyltransferase GNAT family","","","resistance to antibiotics","","","Histone acetyltransferase HPA2 and related acetyltransferases","","","","","","","","","","",1,"cyt","Shw06227"
"0948",10.8057190951829,10.2350786480404,6.40563861003739,1.59782330398759,1.59782330398759,1.05575340129426,"W3181_0948",NA,3,"","MORN variant repeat protein","","","","","","hypothetical protein","","","","","","","","","","",1,"extra","Shw04754"
"0949",2.70142977379574,1.86092339055281,0,15.1294584597789,15.1294584597789,1.45166092677961,"W3181_0949",NA,3,"","glutamate racemase MurI","murI","","Glutamine Glutamate Aspartate and Asparagine Biosynthesis","","","Glutamate racemase (EC 5.1.1.3)","Glutamine Glutamate Aspartate and Asparagine Biosynthesis; <br>Peptidoglycan Biosynthesis","","","","","","","","5.1.1.3","",1,"cyt","Shw04753"
"0950",0,0.930461695276404,0,7.56472922988947,7.56472922988947,0.132192438038474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0951",9.45500420828507,15.8178488196989,46.4408799227711,0.340601832824942,0.340601832824942,0.597742734556308,"W3181_0951",NA,8,"","protein of unknown function DUF3144","","","","","","hypothetical protein","","","","","","","","","","mobile - integron mixed",1,"cyt","Shw06427"
"0952",16.2085786427744,9.30461695276404,32.8288978764416,0.28342763707097,0.28342763707097,1.74199311213553,"W3181_0952",NA,13,"","hypothetical periplasmic protein","","","","","Dispensable","hypothetical protein","","","","","","","","","","",1,"peri","Shw06806"
"0953",6.75357443448934,7.44369356221123,32.8288978764416,0.226742109656776,0.226742109656776,0.907288079237253,"W3181_0953",NA,22,"","dihydroorotase homodimeric type PyrC","pyrC","","De Novo Pyrimidine Synthesis","","Dispensable","Dihydroorotase (EC 3.5.2.3)","De Novo Pyrimidine Synthesis","","","","","Zn","","","3.5.2.3","core",1,"cyt","Shw07486"
"0954",1.35071488689787,1.86092339055281,4.80422895752804,0.387351103996993,0.387351103996993,0.725830463389803,"W3181_0954",NA,21,"","ABC-type macrolide family export system MFP component","","","Transport RND|export","","Dispensable","ABC transporter permease","","","","","","","","8.A.1","","core? (check Sben)",1,"IM 1 TM","Shw07275"
"0955",1.35071488689787,2.79138508582921,0,22.6941876896684,22.6941876896684,0.483886975593202,"W3181_0955",NA,20,"","hypothetical protein","","","Transport | export ABC","","Dispensable","hypothetical protein","","","","","","","","","","junk?",1,"IM 1 TM","Shw07179"
"0956",2.70142977379574,3.72184678110562,8.80775308880141,0.422564840723992,0.422564840723992,0.725830463389803,"W3181_0956",NA,21,"","ABC-type macrolide family export system ATPase component","","","Transport | export ABC","","Unknown","ABC transporter ATP-binding protein","","","","","ATP","","","3.A.1.122","","core? (check Sben)",1,"cyt-IM assoc","Shw07276"
"0957",8.1042893213872,7.44369356221123,23.2204399613855,0.320566430894063,0.320566430894063,1.0887456950847,"W3181_0957",NA,21,"","ABC-type macrolide family export system permease component 2","","","Transport | export ABC","","","ABC transporter ATP-binding protein","","","","","","","","3.A.1.122","","core? (check Sben)",1,"IM 4 TM","Shw07277"
"0958",21.6114381903659,26.0529274677393,20.0176206563668,1.3014997094299,1.3014997094299,0.829520529588346,"W3181_0958",NA,21,"","ABC-type macrolide family export system permease component 1","","","Transport | export ABC","","Dispensable","ABC transporter permease","","","","","","","","3.A.1.122","","core? (check Sben)",1,"IM 4 TM","Shw07278"
"0959",31.066442398651,26.0529274677393,13.6119820463295,1.91397016092632,1.91397016092632,1.19243576128325,"W3181_0959",NA,21,"","two component signal transduction system Sigma54-dependent response regulator Fis family","","","2CP RR - nitrogen","","Dispensable","Histidine kinase/response regulator hybrid protein","","","Fis","","ATP","","Sigma54; DNA","","","core? (check Sben)",1,"cyt-IM assoc","Shw07279"
"0960",13.5071488689787,14.8873871244225,5.60493378378272,2.65612185597938,2.65612185597938,0.907288079237253,"W3181_0960",NA,21,"","two component signal transduction system histidine kinase","","ntrY","2CP HK - nitrogen","","Dispensable","Sensor histidine kinase","","","","","ATP","","","","2.7.13.3","core? (check Sben)",1,"IM 2 TM","Shw07280"
"0961",114.810765386319,3.72184678110562,0,30.2589169195579,30.2589169195579,30.8477946940666,"W3181_0961",NA,15,"","curli secretion apparatus substrate specificity factor CsgE","csgE","","T8SS","","Dispensable Unclear In Ecoli","Curli production assembly/transport component CsgE","Curli production","","","","","","","","","",1,"peri","Shw06896"
"0962",66.1850294579955,2.79138508582921,0,22.6941876896684,22.6941876896684,23.7104618040669,"W3181_0962",NA,15,"","curli secretion apparatus component CsgF","csgF","","T8SS - secretin","","Unknown","Curli production assembly/transport component CsgF","Curli production","","","","","","","","","",1,"OM","Shw06895"
"0963",44.5735912676296,2.79138508582921,4.00352413127337,0.697231987194587,0.697231987194587,15.9682701945757,"W3181_0963",NA,15,"","curli secretion apparatus outer membrane lipoprotein component CsgG","csgG","","T8SS","","Dispensable","Curli production assembly/transport component CsgG","Curli production","","","","","","","1.B.48","","mobile - integron mixed",1,"LP-OM","Shw06894"
"0964",12.1564339820808,14.8873871244225,0,121.035667678231,121.035667678231,0.816559271313528,"W3181_0964",NA,22,"","transcriptional repressor of aromatic compound utilization CalR","calR","","1CP - aromatic utilization","CalR","Unknown","Transcriptional regulator TetR family","","","TetR","","","","","","","core",1,"cyt","Shw07495"
"0965",5.40285954759147,5.58277017165843,4.80422895752804,1.16205331199098,1.16205331199098,0.967773951186404,"W3181_0965",NA,22,"","coniferyl aldehyde dehydrogenase CalB","calB","","aromatic compound utilization","CalR","Dispensable","; Probable coniferyl aldehyde dehydrogenase (EC 1.2.1.68)","Cysteine Biosynthesis; <br>Fermentations: Mixed acid; <br>Glycerolipid and Glycerophospholipid Metabolism in Bacteria; <br>Glycolysis and Gluconeogenesis; <br>Glycolysis and Gluconeogenesis including Archaeal enzymes; <br>LOS core oligosaccharide biosynthesis; <br>Lactose and Galactose Uptake and Utilization; <br>Mannose Metabolism; <br>Methylglyoxal Metabolism; <br>Pyridoxin (Vitamin B6) Biosynthesis; <br>Pyruvate metabolism II: acetyl-CoA acetogenesis from pyruvate; <br>ZZ gjo need homes","","","","NAD","","","","1.2.1.68","core",1,"cyt","Shw07496"
"0966",170.190075749131,160.039411587542,35.2310123552056,4.54257203778291,4.54257203778291,1.06342602775715,"W3181_0966",NA,18,"","protein of unknown function DUF3478","","","","","Dispensable","hypothetical protein","","","","","","","","","","",1,"cyt","Shw07052a"
"0967",175.592935296723,151.665256330054,71.262729536666,2.12825494218572,2.12825494218572,1.15776638332116,"W3181_0967",NA,22,"","universal stress protein family","","","Universal stress protein family","","Dispensable","Universal stress protein family","Universal stress protein family","","","","","PO4","","","","core",1,"cyt","Shw03027c"
"0968",22.9621530772637,21.4006189913573,12.0105723938201,1.78181507838617,1.78181507838617,1.07296677196753,"W3181_0968",NA,12,"","extracellular solute-binding protein family 3","","","sensor - aa","","","ABC-type amino acid transport/signal transduction systems periplasmic component/domain","","","","","","","","3.A.1","","",1,"IM 1 TM","Shw06773"
"0969",5.40285954759147,1.86092339055281,0,15.1294584597789,15.1294584597789,2.90332185355921,"W3181_0969",NA,22,"","protein of unknown function DUF2131","","","","","Dispensable","hypothetical protein","","","","","","","","","","core",1,"cyt","Shw07498"
"0970",24.3128679641616,23.2615423819101,36.832422007715,0.631550713038575,0.631550713038575,1.04519586728132,"W3181_0970",NA,22,"","hypoxanthine/guanine permease AzgA family","","","Transport - Purines","","Unknown","Xanthine/uracil/thiamine/ascorbate permease family protein","Purine Utilization","","","","","","","2.A.1.40","","core",1,"IM 12 TM","Shw00906"
"0971",52.6778805890168,47.4535464590966,48.8429944015351,0.971552769041637,0.971552769041637,1.11009364989029,"W3181_0971",NA,22,"","glutamate 5-kinase ProB","proB","","Proline Synthesis","","Dispensable","Glutamate 5-kinase (EC 2.7.2.11)","Proline Synthesis","","","","","","","","2.7.2.11","core",1,"cyt","Shw00907"
"0972",104.005046291136,92.115707832364,75.2662536679394,1.22386465837348,1.22386465837348,1.12906960971747,"W3181_0972",NA,21,"","gamma-glutamyl phosphate reductase ProA","proA","","Proline Synthesis","","Dispensable","Gamma-glutamyl phosphate reductase (EC 1.2.1.41)","Proline Synthesis","","","","","","","","1.2.1.41","no Sden",1,"cyt","Shw00908"
"0973",94.5500420828507,66.0627803646247,22.4197351351309,2.94663518397712,2.94663518397712,1.43121499823341,"W3181_0973",NA,14,"","hypothetical inner membrane protein","","","","","Unknown","hypothetical protein","","","","","","","","","","",1,"IM 3 TM","Shw00909"
"0974",0,2.79138508582921,0,22.6941876896684,22.6941876896684,0.0440641460128248,"W3181_0974",NA,21,"","aminoacyl-tRNA deacylase YbaK","ybaK","","","","Dispensable","YbaK family protein","","","","","","","","","","no Sden",1,"cyt","Shw00910"
"0975",13.5071488689787,13.9569254291461,0,113.470938448342,113.470938448342,0.967773951186403,"W3181_0975",NA,20,"","10 TMS drug/metabolite efflux pump (DME) family","","","Transport | export","","Dispensable","Integral membrane domain protein","","","","","","","","2.A.7.3","","no Sden Sfri",1,"IM 10 TM","Shw00911"
"0976",648.343145710976,522.919472745339,192.969863127376,2.70985046198726,2.70985046198726,1.23985274885091,"W3181_0976",NA,22,"","chaperone protein DnaK","dnaK","","Protein chaperones","","Expected Essential","Chaperone protein DnaK","Heat shock dnaK gene cluster extended; <br>Protein chaperones","","","","ATP","","","1.A.33.1","","core",1,"cyt","Shw00912"
"0977",515.973086794985,492.214236801218,124.109248069474,3.96597549705308,3.96597549705308,1.04826932708849,"W3181_0977",NA,22,"","chaperone protein DnaJ","dnaJ","","Protein chaperones","","New Essential","Chaperone protein DnaJ","Heat shock dnaK gene cluster extended; <br>Protein chaperones","","","","ATP","Zn","","","","core",1,"cyt","Shw00913"
"0978",43.2228763807318,80.0197057937708,20.0176206563668,3.99746339324896,3.99746339324896,0.54015290298776,"W3181_0978",NA,5,"","methyl-accepting chemotaxis sensory transducer","","","Chemotaxis","","","Methyl-accepting chemotaxis transducer/sensory box protein","","","","","","","","","","recombination locus",1,"cyt-IM assoc","Shw05746"
"0979",24.3128679641616,5.58277017165843,0,45.3883753793368,45.3883753793368,4.35498278033882,"W3181_0979",NA,3,"","conserved hypothetical protein","","","","","","hypothetical protein","","","","","","","","","","recombination locus",1,"cyt","Shw04829"
"0980",32.4171572855488,9.30461695276404,6.40563861003739,1.45256663998872,1.45256663998872,3.48398622427105,"W3181_0980",NA,1,"","protein of unknown function DUF3696","","","recombination locus","","","hypothetical protein","","","","","","","","","","W3181 only",1,"cyt","W3181_0980"
"0981",25.6635828510595,8.37415525748764,5.60493378378272,1.4940685439884,1.4940685439884,3.06461751209028,"W3181_0981",NA,1,"","hypothetical protein","","","recombination locus","","","hypothetical protein","","","","","","","","","","W3181 only",1,"cyt","W3181_0981"
"0982",12.1564339820808,131.195099033973,16.8148013513482,7.80235795193942,7.80235795193942,0.0926592080923152,"W3181_0982",NA,22,"","B12-dependent 5-methyltetrahydrofolate--homocysteine methyltransferase MetH","metH","","Methionine Biosynthesis","MetJ","Dispensable","5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13)","Methionine Biosynthesis","","","","B12","","","","2.1.1.13","core",1,"cyt","Shw00835"
"0983",16.2085786427744,85.6024759654292,4.00352413127337,21.381780940634,21.381780940634,0.189347077406035,"W3181_0983",NA,21,"","alpha-ribazole-5-phosphate phosphatase CobC","cobC","","Cofactor synth - cobalamin","","Dispensable","Alpha-ribazole-5-prime-phosphate phosphatase (EC 3.1.3.73)","Cobalamin synthesis; <br>Coenzyme B12 biosynthesis","","","","","","","","3.1.3.73","no Sden",1,"cyt","Shw00836"
"0984",21.6114381903659,72.5760122315595,7.20634343629207,10.0711287039218,10.0711287039218,0.297776600365047,"W3181_0984",NA,22,"22125499","ABC-type cobalamin uptake system ATPase component BtuD","btuD","","Transport - Co Transport | uptake","","Dispensable","","","","","","ATP","","","3.A.1.13","3.6.3.33","core",1,"cyt-IM assoc","Shw00837"
"0985",39.1707317200382,103.281248175681,36.0317171814603,2.86639816957774,2.86639816957774,0.379262764654131,"W3181_0985",NA,22,"22125499","ABC-type cobalamin uptake system permease component BtuC","btuC","","Transport - Co Transport | uptake","","Dispensable","","","","","","","","","3.A.1.13","","core",1,"IM 10 TM","Shw00838"
"0986",67.5357443448934,160.039411587542,68.0599102316473,2.35144905485233,2.35144905485233,0.421994455459188,"W3181_0986",NA,21,"","nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase CobT","cobT","","Cofactor synth - cobalamin","","Dispensable","Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase (EC 2.4.2.21)","Cobalamin synthesis; <br>Coenzyme B12 biosynthesis","","","","","","","","2.4.2.21","no Sden",1,"cyt","Shw00839"
"0987",104.005046291136,214.006189913573,78.469072972958,2.72726797712168,2.72726797712168,0.485990832008824,"W3181_0987",NA,22,"","cobalamin 5-phosphate synthase CobS","cobS","","Cofactor synth - cobalamin","","Unknown","Cobalamin synthase","Cobalamin synthesis; <br>Coenzyme B12 biosynthesis","","","","","","","","2.7.8.26","core",1,"IM 7 TM","Shw00840"
"0988",63.4835996841998,120.029558690656,56.0493378378272,2.14149824638337,2.14149824638337,0.528899717508848,"W3181_0988",NA,21,"","bifunctional cobinamide kinase/cobinamide phosphate guanylyltransferase CobU","cobU","","Cofactor synth - cobalamin","","Dispensable","Adenosylcobinamide-phosphate guanylyltransferase (EC 2.7.7.62)","Cobalamin synthesis; <br>Coenzyme B12 biosynthesis","","","","","","","","2.7.1.156, 2.7.7.62","no Sden",1,"cyt","Shw00841"
"0989",13.5071488689787,23.2615423819101,8.00704826254674,2.90513327997744,2.90513327997744,0.580664370711842,"W3181_0989",NA,21,"","cobyric acid synthase CobQ","cobQ","cbiP","Cofactor synth - cobalamin","","Dispensable","Cobyric acid synthase","Cobalamin synthesis; <br>Coenzyme B12 biosynthesis","","","","","","","","6.3.5.10","no Sden",1,"cyt","Shw00842"
"0990",10.8057190951829,17.6787722102517,10.4091627413108,1.69838560983297,1.69838560983297,0.611225653380886,"W3181_0990",NA,22,"","cob(I)alamin adenosyltransferase CobO","cobO","btuR cobA","Cofactor synth - cobalamin","","Dispensable Unclear In Ecoli","Cob(I)alamin adenosyltransferase (EC 2.5.1.17)","Cobalamin synthesis; <br>Coenzyme B12 biosynthesis","","","","ATP","","","","2.5.1.17","core",1,"cyt","Shw00843a"
"0991",0,0,0,1,1,1,"W3181_0991",NA,2,"","ISSod25 integrase Int_ISSod25","int_ISSod25","","DNA mobilization - IS element AttC targeting","","","site-specific recombinase phage integrase family","","","","","","","","","","mobile - ISSod25 Int",1,"cyt","int_ISSod25"
"0992",0,0,0,1,1,1,"W3181_0992",NA,2,"","ISSod25 transposase TnpA_ISSod25","tnpA_ISSod25","","DNA mobilization - IS element AttC targeting","","","transposase IS91 family putative","","","","","","","","","","mobile - ISSod25 Tn",1,"cyt","tnpa_ISSod25"
"0993",39.1707317200382,22.3310806866337,8.80775308880141,2.53538904434395,2.53538904434395,1.75409028652536,"W3181_0993",NA,2,"","hypothetical protein","","","","","","hypothetical protein","","","","","","","","","","mobile - integron",1,"IM 2 TM","Shw03616"
"0994",27.0142977379573,17.6787722102517,45.6401750965164,0.387351103996993,0.387351103996993,1.52806413345222,"W3181_0994",NA,12,"","protein of unknown function DUF2235","","","cobalamin chaperone, maturase?","","Dispensable","Peptidoglycan binding domain protein","","","","","","","","","","",1,"cyt","Shw06760"
"0995",32.4171572855488,19.5396956008045,24.8218496138949,0.787197404897114,0.787197404897114,1.65904105917669,"W3181_0995",NA,22,"","ABC-type cobalamin uptake system substrate-binding component BtuF","btuF","","Transport - Co Transport | uptake","","Dispensable","Vitamin B12 ABC transporter B12-binding component BtuF","Coenzyme B12 biosynthesis","","","","","","","3.A.1.13","","core",1,"peri","Shw07493"
"0996",35.1185870593446,10.2350786480404,4.80422895752804,2.13043107198346,2.13043107198346,3.43119855420634,"W3181_0996",NA,7,"","aldehyde dehydrogenase","","","Glycerol utilization","","","Succinate-semialdehyde dehydrogenase [NAD] (EC 1.2.1.24); Succinate-semialdehyde dehydrogenase [NADP+] (EC 1.2.1.16)","","","","","","","","","","",1,"cyt","Shw06226"
"0997",71.587889005587,34.427082725227,5.60493378378272,6.14228179195231,6.14228179195231,2.07940619241403,"W3181_0997",NA,7,"","glycerol dehydrogenase GldA","gldA","","Glycerol utilization","","","Glycerol dehydrogenase (EC 1.1.1.6)","Respiratory dehydrogenases 1","","","","NAD","","","","1.1.1.6","",1,"cyt","Shw06225a"
"0998",6.75357443448934,5.58277017165843,4.80422895752804,1.16205331199098,1.16205331199098,1.209717438983,"W3181_0998",NA,15,"","ATP-dependent RNA helicase DEAD box family","","","ATP-dependent RNA helicases","","Dispensable","ATP-dependent RNA helicase VCA0990","ATP-dependent RNA helicases bacterial","","","","ATP","","","","3.6.4.13","",1,"cyt","Shw00915"
"0999",79.6921783269742,88.3938610512584,92.8817598455422,0.951681591716749,0.951681591716749,0.901557838736807,"W3181_0999",NA,22,"","Zn-dependent peptidase M48 family","","","peptidase","","Dispensable","Zn-dependent protease with chaperone function","","","","M48X","","Zn","","","","core",1,"LP-OM","Shw00916"
"1000",348.48444081965,330.313901823124,618.144125868608,0.534363893467354,0.534363893467354,1.05500991298349,"W3181_1000",NA,22,"","peptidyl-prolyl cis-trans isomerase FklB","fklB","","Peptidyl-prolyl cis-trans isomerase","","Dispensable","FKBP-type peptidyl-prolyl cis-trans isomerase fklB (EC 5.2.1.8)","Peptidyl-prolyl cis-trans isomerase","","","","","","","","5.2.1.8","core",1,"cyt","Shw00917"
"1001",155.332211993255,113.516326823721,118.504314285692,0.957908811235806,0.957908811235806,1.36836890639061,"W3181_1001",NA,22,"","dihydrodipicolinate reductase DapB","dapB","","Lysine Biosynthesis DAP Pathway","","Expected Essential","Dihydrodipicolinate reductase (EC 1.3.1.26)","Lysine Biosynthesis DAP Pathway","","","","NADPH","","","","1.3.1.26","core",1,"cyt","Shw00918"
"1002",78.3414634400763,49.3144698496494,287.453032625428,0.17155661709059,0.17155661709059,1.58861007081542,"W3181_1002",NA,22,"","carbamoyl-phosphate synthase small subunit CarA","carA","","De Novo Pyrimidine Synthesis","","Dispensable","Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)","De Novo Pyrimidine Synthesis; <br>Macromolecular synthesis operon","","","","ATP","","","","6.3.5.5","core",1,"cyt","Shw00919"
"1003",170.190075749131,93.0461695276404,220.193827220035,0.422564840723992,0.422564840723992,1.8290927677423,"W3181_1003",NA,22,"","carbamoyl-phosphate synthase large subunit CarB","carB","","De Novo Pyrimidine Synthesis","","Dispensable","Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)","De Novo Pyrimidine Synthesis; <br>Macromolecular synthesis operon","","","","","","","","6.3.5.5","core",1,"cyt","Shw00920"
"1004",2.70142977379574,2.79138508582921,19.2169158301122,0.145256663998872,0.145256663998872,0.967773951186404,"W3181_1004",NA,16,"","16S rRNA pseudouridine synthase RluA family","","","rRNA modification - 16S","","","Ribosomal large subunit pseudouridine synthase A (EC 4.2.1.70)","EC49-61; <br>Ribosome biogenesis bacterial","","","","","","","","5.4.99.-","mobile?",1,"cyt","Shw06936"
"1005",18.9100084165701,8.37415525748764,30.4267833976776,0.275223152839968,0.275223152839968,2.25813921943494,"W3181_1005",NA,11,"","periplasmic substrate binding protein family 3","","","sensor","","Dispensable","hypothetical protein","","","","","","","","3.A.1","","",1,"peri","Shw00921"
"1006",10.8057190951829,9.30461695276404,31.2274882239323,0.297962387689994,0.297962387689994,1.16132874142368,"W3181_1006",NA,14,"","chemotaxis signal transduction system methyl accepting sensory transducer","","","Chemotaxis","","Dispensable","Putative methyl-accepting chemotaxis protein","","","","","","","","","","",1,"cyt-IM assoc","Shw00922"
"1007",0,1.86092339055281,0,15.1294584597789,15.1294584597789,0.0660962190192372,"W3181_1007",NA,9,"","magnesium transporter MgtE family","","","Transport | export/import ABC - Mg","","Dispensable","Magnesium transporter","","","","","","","","9.A.19.1","","",1,"IM 5 TM","Shw00923"
"1008",1.35071488689787,0.930461695276404,0,7.56472922988947,7.56472922988947,1.45166092677961,"W3181_1008",NA,9,"","hypothetical protein","","","","","Dispensable","hypothetical protein","","","","","","","","","","",1,"extra","Shw00924"
"1009",14.8578637558765,9.30461695276404,0,75.6472922988947,75.6472922988947,1.59682701945757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010",0,0,0,1,1,1,"W3181_1010",NA,1,"","ISSPu7 transposase TnpA_ISSpu7","tnpA_ISSpu7","","DNA mobilization - IS element","","","hypothetical protein","","","","","","","","","","mobile - ISSpu7",1,"cyt","tnpa_ISSpu7"
"1011",0,1.86092339055281,0,15.1294584597789,15.1294584597789,0.0660962190192372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012",28.3650126248552,15.8178488196989,28.8253737451683,0.548747397329073,0.548747397329073,1.79322820366892,"W3181_1012",NA,15,"","23S rRNA (cytosine1962-C5)-methyltransferase RlmI","rlmI","yccW","rRNA modification","","Dispensable","LSU m5C1962 methyltransferase RlmI","CBSS-326442.4.peg.1852; <br>Ribosome biogenesis bacterial","","","","","","","","2.1.1.191","",1,"cyt","Shw00926"
"1013",56.7300252497104,67.9237037551775,61.6542716216099,1.10168690617326,1.10168690617326,0.83520217705128,"W3181_1013",NA,22,"","ribose 5-phosphate isomerase RpiA","rpiA","","D-ribose utilization","","Unknown","Ribose 5-phosphate isomerase A (EC 5.3.1.6)","D-ribose utilization; <br>Pentose phosphate pathway","","","","","","","","5.3.1.6","core",1,"cyt","Shw00927"
